PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;TITULARIDAD;"JORNADA
(días de apertura)";HORARIO USO EDUCATIVO;USOS EXTRAESCOLARES CENTRO;OTROS USOS ;CATEGORÍA PATIO;Nº PATIOS;ACCESIBILIDAD2;"ACCESO DIRECTO
 DESDE LA CALLE";OTROS ACCESOS;ASEOS ACCESIBLES DESDE PATIO;SOMBRA;MOBILIARIO;"SERVICIOS
Alumbrado, fuentes";SUPERFICIE  PATIO (m²);ESTADO DE CONSERVACIÓN DEL PATIO ;PROXIMIDAD ZONAS VERDES;PROXIMIDAD EQUIPAMIENTOS;OBSERVACIONES
5100;Colegio Público Blas de Otero;;;Transporte - Comedor - Planes de mejora - Horario ampliado;BUS: 58 , 63 , 145 METRO: Villa de Vallecas;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=181aa3f5ca71c010VgnVCM1000000b205a0aRCRD;PUENTELARRA;CALLE;V;34;;;;;MADRID;MADRID;28031;SANTA EUGENIA;VILLA DE VALLECAS;448164;4470461;4.038.124.773.778.200;-36.119.692.564.174.400;913 311 550;913 310 535;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;;Actividades extraescolares;III;2;SI;SI;-;NO;Porche (10x5m);Mesa de ping pong;Alumbrado;1453,58;Bueno;Parque Santa Eugenia (200m), parque Vasares (550m);Centro Cultural Pilar Miro (260m), Biblioteca Luis Martin Santos (300m), Campo de Futbol Virgen de la Torre (650m);
5101;Colegio Público Bolivia;;;Comedor - Horario ampliado - Planes de mejora;METRO: Batán BUS: 36 , 39 , 65;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d2aa3f5ca71c010VgnVCM1000000b205a0aRCRD;VILLAVALIENTE;CALLE;V;29;;;;;MADRID;MADRID;28011;LUCERO;LATINA;436374;4473273;40.407.634.072.188.300;-37.498.731.428.601.200;914 649 989;914 649 989;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Centro de Día Cruz Roja 16:00-20:00;-;III;3;SI;SI;-;NO;NO;Canastas, porterías;Fuente (no funciona) ;2187,15;-;;;
5102;Colegio Público Bravo Murillo;;;Comedor - Transporte - Horario ampliado - Planes de mejora;METRO: Avenida de la Ilustración BUS: 49 , 64 , 67 , 83 , 124 , 133 , 127;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b24aa3f5ca71c010VgnVCM1000000b205a0aRCRD;ISLAS CIES;CALLE;V;11;;;;;MADRID;MADRID;28035;PEÑA GRANDE;FUENCARRAL-EL PARDO;439142;4481343;4.048.053.890.145.450;-3.718.014.861.516.010;917 385 793;917 385 793;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Centro Abierto, Navidad y Semana Santa 7:30-17:00;II;2;SI;SI (c/ Fermín Caballero);-;NO;SI;Bancos, arenero;Alumbrado ;1093,70 + 389,07;Mejorable (suelos levantados y falta de seguridad);;;Patio principal con pista deportiva 
5103;Colegio Público Breogán;;;Comedor - Horario ampliado - Planes de mejora;METRO: Barrio del Pilar BUS: 42 , 147;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=085aa3f5ca71c010VgnVCM1000000b205a0aRCRD;GINZO DE LIMIA;CALLE;V;2;;;;;MADRID;MADRID;28029;LA PAZ;FUENCARRAL-EL PARDO;440459;4480763;4.047.540.952.287.270;-37.024.232.948.074.000;917 304 040;917 396 184;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;II;2;SI;SI;-;SI (patio trasero);NO;Canastas, porterías, bancos;NO;1474,87;Aceptable (necesita reparaciones en una pista y la valla);;;Tiene pistas deportivas.
5104;Colegio Público Calderón de la Barca;;;Comedor - Horario ampliado - Planes de mejora;BUS: 105 , 115 METRO: Barajas;"ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza biling&amp;uuml;e -";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d6aa3f5ca71c010VgnVCM1000000b205a0aRCRD;CALDERON;CALLE;V;2;;;;;MADRID;MADRID;28042;TIMON;BARAJAS;450492;4480168;4.047.070.810.904.170;-35.840.209.268.472.100;917 472 465;917 473 130;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-20:00;"Servicios extraescolares AMPA 16:00-17:10h; programa ""Quedamos al salir de clase "" 16:00-20:00h; baloncesto y balonmano (en planificación) 16:00-18:15h";I;2;SI (patio principal);SI (patio principal c/ Aguetol);-;SI;SI (no da medidas);porterías, canastas, mesas ping-pong;alumbrado, fuente;1925,41929;Bueno (en la actualidad obras en el jardín);Parque Rabbit (650m);Instalación Deportiva Básica (260m), Centro Cultural Villa de Barajas (650m);
5105;Colegio Público Camilo José Cela;;;Comedor - Transporte - Horario ampliado - Horario ampliado;METRO: Barrio del Pilar BUS: 147;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a28aa3f5ca71c010VgnVCM1000000b205a0aRCRD;MELCHOR FERNANDEZ ALMAGRO;CALLE;NUM;22;;;;;MADRID;MADRID;28029;LA PAZ;FUENCARRAL-EL PARDO;440612;4481001;40.477.564.401.619.300;-3.700.652.519.727.760;917 392 424;913 781 507;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;;III;3;SI;SI (c/ Melchor Fdz Almagro);-;NO;SI;Porterías, canastas, toboganes, mesas pingpong;Fuentes ;1867,56;Mejorable;;;
5107;Colegio Público Capitán Cortés;;;Comedor - Horario ampliado - Planes de mejora;BUS: 34 , 108;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79aa3f5ca71c010VgnVCM1000000b205a0aRCRD;MONSEÑOR OSCAR ROMERO;CALLE;V;17;;;;;MADRID;MADRID;28025;PUERTA BONITA;CARABANCHEL;436944;4470302;4.038.091.347.738.870;-37.428.500.011.276.600;91 462 86 62;91 461 91 30;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-19:30;-;II;2;SI;SI (un patio);Entrada principal del centro;SI;Porches;Porterías, canastas;NO;817,97;Regular (necesita repintado y patio interior en mal estado);;;
5108;Colegio Público Cardenal Herrera Oria;;;Comedor - Transporte -  Horario ampliado - Planes de mejora;BUS: 67 , 83 , 124 , 127 , 133;"ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza biling&amp;uuml;e -";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4daaa3f5ca71c010VgnVCM1000000b205a0aRCRD;FERMIN CABALLERO;CALLE;NUM;68;;;;;MADRID;MADRID;28034;EL PILAR;FUENCARRAL-EL PARDO;439732;4481568;4.048.260.881.390.870;-37.110.758.224.045.700;913 781 613;913 785 711;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;I;3;SI;SI (c/ Esquivias);c/ Fermín Caballero;SI;Porches cubiertos (25 y 40m²), arbolado;Porterías, canastas, columpios, bancos;Alumbrado débil;1541,1;Bueno (patio), muro de contención en muy mal estado;;;Participa actualmente de 'Patios Abiertos'. 
5110;Colegio Público Carlos Sáinz de los Terreros;;;Comedor - Horario ampliado - Planes de mejora;METRO: Miguel Hernández BUS: 54 , 58 , 103 , 142 , 143 , 144;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92caa3f5ca71c010VgnVCM1000000b205a0aRCRD;CARTAMA;CALLE;NUM;1;;;;;MADRID;MADRID;28018;PALOMERAS SURESTE;PUENTE DE VALLECAS;445870;4470873;4.038.481.313.041.180;-36.390.280.931.999.300;917 783 885;917 774 420;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;II;5;SI (algunas barreras);SI (c/ Cartama y c/ Benalmadena);-;SI, patio Perales;NO;Canastas, porterías, bancos;-;2514,33 + 1084,26 + 772,90;Actualmente en obras;Parque Lineal de Palomeras (10m), Parque de La Paloma (450m);Biblioteca Miguel hernandez (400m);
5111;Colegio Público Carlos V;;;Comedor - Horario ampliado - Planes de mejora;METRO: Barrio de la Concepción BUS: 21 , 48 , 146;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7daa3f5ca71c010VgnVCM1000000b205a0aRCRD;VIRGEN DEL VAL;CALLE;NUM;3;;;;;MADRID;MADRID;28027;SAN PASCUAL;CIUDAD LINEAL;444499;4476494;4.043.724.098.714.690;-36.544.038.942.331.100;914 041 481;914 052 705;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;-;-;III;2;-;SI;-;-;-;-;-;2005,8521;-;Parque el Calero (180m), Parque de las Avenidas (650m);Instalacion deportiva (180m), Polideportivo la Concepcion (700m);
5112;Colegio Público Carmen Cabezuelo;;;Comedor - Horario ampliado;METRO: García Noblejas BUS: 4 , 28 , 38 , 70;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3deaa3f5ca71c010VgnVCM1000000b205a0aRCRD;CANGAS DE ONIS;CALLE;NUM;7;;;;;MADRID;MADRID;28037;SIMANCAS;SAN BLAS-CANILLEJAS;446661;4475688;40.430.112.607.702.600;-3.628.834.506.070.170;913 040 117;913 040 117;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;Extraescolares de AMPA y Junta;III;1;NO;SI;;NO;NO;Porterías, canastas, columpios;NO;1955,428;Mejorable (deteriorado);;;
5792204;Colegio Público Carmen Laforet;;;;Bus: 100, 106 Metro: Puerta de Arganda;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12cf00444dcca210VgnVCM2000000c205a0aRCRD;TITANIO;CALLE;V;16;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;449172;4472403;40.400.676.319.677.800;-3.598.982.213.500.780;917 760 141;917 604 734;cp.carmenlaforet.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;2;SI;SI (c/ Titanio);c/ Omega;NO;SI;Porterías, canastas;Fuente;5026,09;Bueno;Parque Lineal de Valderribas (450m);-;
5115;Colegio Público Cervantes;;;Comedor - Horario ampliado - Planes de mejora;METRO: Cuatro Caminos BUS: 3 , 37 , 45 , 64 , 66 , 69 , 124 ,128 , 149 , F;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=820ba3f5ca71c010VgnVCM1000000b205a0aRCRD;RAIMUNDO FERNANDEZ VILLAVERDE;CALLE;V;4;;;;;MADRID;MADRID;28003;RIOS ROSAS;CHAMBERI;440376;4477566;40.446.612.640.189.200;-37.031.139.484.944.800;915 330 837;915 330 837;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-12:30 y 14:30-16:00;Actividades extraescolares 16:00-17:00;-;III;1;SI;NO;-;NO;NO;Canasta, fuente ornamental;NO;296;Bueno;Parque Santander (550m);Biblioteca Ruiz Egea (0m), Centro Juvenil Chamberí (0m), Centro Cultural Jose de Esproceda (350m), Instalaciones deportivas Canal (550m);Patio interior sin acceso desde la calle
5116;Colegio Público Ciudad de Badajoz;;;Comedor - Planes de mejora;BUS: 17 Metro: Aviación Española Cercanías: Las Águilas;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d71ba3f5ca71c010VgnVCM1000000b205a0aRCRD;FRAY JOSE CERDEIRIÑA;CALLE;V;51;;;;;MADRID;MADRID;28024;LAS AGUILAS;LATINA;433888;4470669;4.038.398.261.095.100;-37.788.988.980.894.400;917 065 611;917 107 103;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;2;SI;SI;-;NO;NO;Canastas, areneros, juegos infantiles, portería, bancos, mesas;NO;965,49 + 565,22;-;;;
5117;Colegio Público Ciudad de Córdoba;;;Comedor - Horario ampliado - Planes de mejora;BUS: 18 , 22 , 59 , 76 , 79 , 85 , 86 , 116 ,;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d2ba3f5ca71c010VgnVCM1000000b205a0aRCRD;LILLO;CALLE;S/N;1;;;;;MADRID;MADRID;28041;LOS ANGELES;VILLAVERDE;440769;4468229;40.362.519.348.197.200;-3.697.610.896.320.260;913 172 417 - 606 873 006;913 179 827;cp.ciudaddecordoba.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;II;2;SI;SI (c/ Lillo);-;SI;SI;Porterías, zonas de tierra;NO;2378,80 + 1280,63;Necesita reforma;;;
5118;Colegio Público Ciudad de Guadalajara;;;Comedor - Transporte - Horario ampliado;METRO: Alameda de Osuna BUS: 105, 112, 114, 115, 151;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=724ba3f5ca71c010VgnVCM1000000b205a0aRCRD;BERGANTIN;CALLE;V;13;;;;;MADRID;MADRID;28042;ALAMEDA DE OSUNA;BARAJAS;450528;4479070;40.458.947.463.149.300;-35.847.918.554.675.700;917 470 938;917 472 064;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes;7:30-16:00 horario ampliado;Actividades extraescolares 16:00-18:00;-;I;3;SI (c/ Rioja);SI (c/ Rioja, los otros cierran por dentro);-;SI;Porche (50m²);columpios;alumbrado, fuentes;3061,75011;Bueno;Parque Mariluz Nájera (200m);CDM Barajas (950m);
5119;Colegio Público Ciudad de Jaén;;;Comedor - Transporte - Integración (preferentemente motóricos) - Horario ampliado - Planes de mejora -Convenio con el British Council;BUS: 18, 22, 59, 76, 78, 79, 81, 116, 121 METRO: Hospital 12 de Octubre;ENSEÑANZA: Educación Infantil - Primaria;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c75ba3f5ca71c010VgnVCM1000000b205a0aRCRD;MADRE ROSA BLANCO;CALLE;V;3;;;;;MADRID;MADRID;28041;ORCASUR;USERA;440468;4469348;4.037.258.947.821.970;-3.701.248.162.459.650;913 174 313 - 913 171 644;913 171 644;cp.ciudaddejaen.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;-;-;II;1;SI;SI;-;SI;-;-;NO;6870,49;-;;;
5120;Colegio Público Ciudad de los Ángeles;;;Comedor - Horario ampliado - Planes de mejora.;BUS: 18 , 22 , 59 , 79 , 85 , 86 , 116;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d6ba3f5ca71c010VgnVCM1000000b205a0aRCRD;LA ALEGRIA DE LA HUERTA;CALLE;V;6;;;;;MADRID;MADRID;28041;LOS ANGELES;VILLAVERDE;441002;4467672;4.035.564.559.555.990;-3.696.079.786.555.590;917 954 993;915 050 434;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:15-18:30;-;I;3;SI;SI;-;SI;NO;Porterías, canastas;Alumbrado, Fuentes;4675,66;Mejorable (suelo se levanta y encharca);;;Patio continuo en varias áreas con edificios entre medias
5121;Colegio Público Ciudad de Roma;;;Comedor - Horario ampliado - Planes de mejora;METRO: Sainz de Baranda BUS: 15 , 30 , 143, 156, 202, 215;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628ba3f5ca71c010VgnVCM1000000b205a0aRCRD;JUAN ESPLANDIU;CALLE;V;2;;;;;MADRID;MADRID;28007;ESTRELLA;RETIRO;443564;4474129;4.041.586.394.930.110;-3.665.205.626.185.560;915 743 897;915 041 695;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-21:00;Centro de Día Infantil;II;3;SI;SI;-;SI;SI;Porterías, columpios, bancos;Alumbrado, fuentes;6198,42;Bueno;Parque de Roma (0m);Centro deportivo M86 (60m), Centro Municipal de Mayores (230m);
5122;Colegio Público Ciudad de Valencia;;;Comedor - Transporte - Horario ampliado;BUS: 58 , 63 , 145;ENSEÑANZA: Educación Infantil - Primaria;2;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b79ba3f5ca71c010VgnVCM1000000b205a0aRCRD;MEDITERRANEO;AVENIDA;V;91;;;;;MADRID;MADRID;28007;SANTA EUGENIA;VILLA DE VALLECAS;448699;4470694;40.385.260.536.182.500;-3.604.406.503.967.330;913 310 805;913 312 548;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;3;SI;SI;-;NO;2 Porches;Columpios, canastas, porterías;NO;14694,68;Bueno;Pinar de Santa Eugenia (0m), Parque Santa Eugenia (750m);CDM Cerro Almodóvar (350m), Centro Cultural Zazuar (550m);
5123;Colegio Público Ciudad de Zaragoza;;;Comedor - Transporte - Horario ampliado - Planes de mejora;BUS: 105 , 112 , 115 , 151;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0daba3f5ca71c010VgnVCM1000000b205a0aRCRD;MANUEL AGUILAR MUÑOZ;CALLE;V;1;;;;;MADRID;MADRID;28042;ALAMEDA DE OSUNA;BARAJAS;449875;4479016;40.460.302.151.327.000;-35.912.198.696.737.000;913 293 756 - 917 477 420;917 477 420;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-15:00;Actividades extraescolares 16:00-22:00;-;II;4 (6 pistas deportivas);SI;SI (6 accesos a 3 calles);-;SI;SI (no da medidas);porterías, canastas, columpios, bancos;alumbrado, fuentes;7539,06347;Mejorable;Parque Juan Carlos I (230m), Jardín de El Capricho (600m);Centro Cultural Gloria Fuertes (230m);
5124;Colegio Público Ciudad Pegaso;;;Comedor - Transporte - Horario ampliado;BUS: 77 , 89 , 101 , 114 , 115;"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52cba3f5ca71c010VgnVCM1000000b205a0aRCRD;SEPTIMA;AVENIDA;V;12;;;;;MADRID;MADRID;28022;REJAS;SAN BLAS-CANILLEJAS;449287;4477571;4.044.724.009.402.130;-35.980.274.884.924.200;917 412 017;917 436 218;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;;I;3;SI;SI (Av Séptima);;SI;Porche;Porterías, canastas;NO;3897,621;Mejorable (necesita múltiples intervenciones);;;
5125;Colegio Público Claudio Moyano;;;Comedor - Horario ampliado - Planes de mejora - Integración preferente (Trastornos generales del desarrollo);METRO: Canal , Islas Filipinas BUS: 2 , 12 , 202;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7dba3f5ca71c010VgnVCM1000000b205a0aRCRD;CEA BERMUDEZ;CALLE;V;26;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;439883;4476721;4.043.896.509.232.790;-3.708.835.358.862.960;915 335 718;915 335 718;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Deporte extraescolar 16:00-18:00;-;I;2;SI;SI;-;SI; SI (porche);Porterías, canastas;Alumbrado, fuente;1229,14;Bueno;Plaza Teniente de Alcalde Pérez Pillado (220m), Parque Enrique Herreros (290m), Parque Santander (300m);Instalaciones deportivas Canal (300m), CDM Vallehermoso (400m), Casa de Cultura y Participación Chamberí (450m);
5277;Colegio Público Complejo Escolar Príncipe Felipe;;;Comedor - Transporte - Horario ampliado;METRO: Barrio del Pilar BUS: 49 , 83 , 128 , 132 , 134 , 137;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e -";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ff6a3f5ca71c010VgnVCM1000000b205a0aRCRD;MONFORTE DE LEMOS;AVENIDA;NUM;24;;;;;MADRID;MADRID;28029;LA PAZ;FUENCARRAL-EL PARDO;440583;4481296;40.480.219.870.681.100;-37.010.104.732.977.600;913 146 819;913 232 548;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;;III;2;SI (no todo el patio);SI (Av. Monforte de Lemos);-;NO;Porche;Porterías, canastas, bancos;Fuente;1208,49 + 1692,75;Mejorable ;Parque Norte;Polideportivo Vicente del Bosque;
5127;Colegio Público Concepción Arenal;;;Comedor -  Horario ampliado - Planes de mejora;METRO: Marqués de Vadillo BUS: 23 , 34 , 35 , 118 , 119;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fceba3f5ca71c010VgnVCM1000000b205a0aRCRD;ANTONIO LOPEZ;CALLE;V;1;;;;;MADRID;MADRID;28019;COMILLAS;CARABANCHEL;439323;4472124;40.397.503.508.835.900;-37.150.109.370.450.900;915 652 702 / 628 470 651;915 650 097;cp.concepcionarenal.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;III;1;NO (escaleras);SI (c/ Antonio López);-;SI;Porche (15x3m);Porterías, canastas, tobogán;Alumbrado, fuentes (estropeadas);1932,51;Regular (desgastado, falta sombra);Madrid Río;Biblioteca Ana Mª Matute y Pistas Deportivas;
5128;Colegio Público Concha Espina;;;Comedor - Horario ampliado - Planes de mejora;METRO: Miguel Hernandez BUS: 54 , 58 , 103 , 142 , 143 , 144;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=420ca3f5ca71c010VgnVCM1000000b205a0aRCRD;GERARDO DIEGO;CALLE;NUM;6;;;;;MADRID;MADRID;28018;PALOMERAS SURESTE;PUENTE DE VALLECAS;445343;4470775;4.038.577.682.775.330;-3.643.950.119.182.140;917 781 461;917 772 584;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-15:30;Actividades extraescolares 15:30-17:30;Centro de Atención a Refugiados (Fines de Semana);II;3;SI;SI (c/ Gerardo Diego);-;SI, en un patio;Porche (60m²) y zona techada (40m²);Columpios, porterías, canastas;Fuente;2611,6796;Actualmente en obras;Parque de La Paloma (110m), Parque Lineal de Palomeras (600m);Biblioteca Miguel Hernández (60m);
