idPerson,dateTime,idDateTime,idAccident,adress,district,idDistrict,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2021S012134,2021-07-04T2:05:00+02:00,202107042:5:0+,202107042:5:0+2 ,"CALL. RIBERA DE CURTIDORES / RONDA. TOLEDO, 28",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,40 - 44,Man,1,439.997.923,4.473.031.418,0
2021S012177,2021-07-05T15:45:00+02:00,20210705154500,2021070515450021,"GTA. HAMBURGO, 1",21  BARAJAS,21,Crash against fixed obstacle,Clear,0,Driver,10 - 14,Woman,1,448.318.406,4.479.427.735,0
2021S012177,2021-07-05T15:45:00+02:00,20210705154500,2021070515450021,"GTA. HAMBURGO, 1",21  BARAJAS,21,Crash against fixed obstacle,Clear,0,Driver,25 - 29,Woman,1,448.318.406,4.479.427.735,0
2021S012191,2021-07-05T20:50:00+02:00,20210705205000,202107052050001 ,"CALL. EMBAJADORES, 70",1  CENTRO,1 ,Scope,Clear,0,Driver,25 - 29,Woman,1,440.336.839,4.473.063.211,0
2021S012197,2021-07-05T22:30:00+02:00,20210705223000,202107052230007 ,"CALL. VALLEHERMOSO / CALL. JOAQUIN MARIA LOPEZ, 70",7  CHAMBERÍ,7 ,Scope,Clear,0,Driver,30 - 34,Woman,1,439.919.372,4.476.551.806,0
2021S012202,2021-07-04T9:30:00+02:00,202107049:0:0+,202107049:0:0+9 ,"CTRA. ZARZON / ARRY. MEAQUES, 6",9  MONCLOA-ARAVACA,9 ,Hitting an animal,Clear,0,Driver,50 - 54,Man,0,434.843.044,4.473.041.540,0
2021S012216,2021-07-06T12:45:00+02:00,20210706124500,202107061245004 ,"CALL. GOYA, 70",4  SALAMANCA,4 ,Fall,Light rain,0,Driver,15 - 17,Man,0,442.574.412,4.475.135.967,0
2021S012216,2021-07-06T12:45:00+02:00,20210706124500,202107061245004 ,"CALL. GOYA, 70",4  SALAMANCA,4 ,Fall,Light rain,0,Driver,55 - 59,Woman,0,442.574.412,4.475.135.967,0
2021S012242,2021-07-06T16:45:00+02:00,20210706164500,2021070616450013,"CALL. ARROYO DEL OLIVAR / CALL. SIERRA DE ALMIJARA, 70",13  PUENTE DE VALLECAS,13,Fall,Cloudy,0,Driver,45 - 49,Man,0,443.903.414,4.471.444.644,0
2021S012261,2021-07-06T20:15:00+02:00,20210706201500,2021070620150011,"PQUE. MADRID RIO, +00460E",11  CARABANCHEL,11,Frontal-lateral collision,Clear,0,Driver,55 - 59,Man,0,439.165.606,4.472.360.323,0
2021S012268,2021-07-07T1:15:00+02:00,202107071:5:0+,202107071:5:0+5 ,"AVDA. AMERICA, 1",5  CHAMARTÍN,5 ,Scope,Clear,0,Driver,45 - 49,Woman,1,442.552.826,4.476.541.218,0
2021S012276,2021-07-06T10:20:00+02:00,20210706102000,2021070610200010,"CALL. SEPULVEDA, 9",10  LATINA,10,Fall,Clear,0,Driver,25 - 29,Man,1,437.475.529,4.472.836.121,0
2021S012280,2021-07-06T12:50:00+02:00,20210706125000,202107061250007 ,"PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ, 63",7  CHAMBERÍ,7 ,Fall,Light rain,0,Driver,40 - 44,Man,0,441.326.133,4.477.033.811,0
2021S012287,2021-07-06T13:00:00+02:00,20210706130000,202107061300003 ,"CALL. ANTONIO MAURA / CALL. RUIZ DE ALARCON, 5",3  RETIRO,3 ,Fall,Light rain,0,Driver,45 - 49,Man,0,441.342.984,4.474.217.009,0
2021S012316,2021-07-06T16:25:00+02:00,20210706162500,2021070616250012,"AVDA. CORDOBA, 2",12  USERA,12,Fall,Light rain,0,Driver,40 - 44,Man,0,440.731.054,4.470.732.579,0
2021S012329,2021-07-07T20:15:00+02:00,20210707201500,202107072015006 ,"CALL. BRAVO MURILLO, 102",6  TETUÁN,6 ,Scope,Clear,0,Driver,40 - 44,Man,NULL,440.316.338,4.477.678.998,0
2021S012354,2021-07-07T13:34:00+02:00,20210707133400,2021070713340013,"CALL. EMBAJADORES / CALL. SANTA CATALINA, 470",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,1,Driver,60 - 64,Man,1,442.524.307,4.468.975.992,0
2021S012441,2021-07-09T16:15:00+02:00,20210709161500,202107091615001 ,"CALL. HILERAS, 12",1  CENTRO,1 ,Scope,Clear,0,Driver,18 - 20,Man,0,439.944.470,4.474.332.756,0
2021S012454,2021-07-09T20:50:00+02:00,20210709205000,202107092050006 ,"CALL. CASTILLA / CALL. GOIRI, 3",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,440.309.555,4.478.265.072,0
2021S012454,2021-07-09T20:50:00+02:00,20210709205000,202107092050006 ,"CALL. CASTILLA / CALL. GOIRI, 3",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Passenger,21 - 24,Man,0,440.309.555,4.478.265.072,0
2021S012530,2021-07-11T7:00:00+02:00,202107117:0:0+,202107117:0:0+11,"AVDA. CARABANCHEL ALTO / AVDA. PESETA, 100",11  CARABANCHEL,11,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,435.256.192,4.470.739.327,0
2021S012574,2021-07-12T0:32:00+02:00,202107120:2:0+,202107120:2:0+15,"CALL. ARTURO SORIA, 197",15  CIUDAD LINEAL,15,Fall,Clear,0,Driver,45 - 49,Man,1,443.981.728,4.478.974.281,0
2021S012589,2021-07-11T11:40:00+02:00,20210711114000,2021071111400016,CTRA. ESTACION DE HORTALEZA / AUTOV. M-11,16  HORTALEZA,16,Fall,Clear,0,Driver,50 - 54,Man,0,444.859.327,4.481.288.355,0
2021S012589,2021-07-11T11:40:00+02:00,20210711114000,2021071111400016,CTRA. ESTACION DE HORTALEZA / AUTOV. M-11,16  HORTALEZA,16,Fall,Clear,0,Driver,70 - 74,Man,1,444.859.327,4.481.288.355,0
2021S012596,2021-07-12T11:30:00+02:00,20210712113000,2021071211300021,"CALL. SAN SEVERO, 22",21  BARAJAS,21,Fall,Clear,0,Driver,15 - 17,Man,0,450.678.218,4.479.163.805,0
2021S012603,2021-07-09T21:10:00+02:00,20210709211000,202107092110008 ,"CALL. MORALZARZAL, 4",8  FUENCARRAL-EL PARDO,8 ,Frontal-lateral collision,NULL,0,Driver,30 - 34,Man,NULL,440.317.757,4.482.149.080,0
2021S012617,2021-07-12T17:22:00+02:00,20210712172200,2021071217220013,"CMNO. VALDERRIBAS / CALL. ANGELA GONZALEZ, 99",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,443.986.280,4.472.237.053,0
2021S012622,2021-07-12T18:40:00+02:00,20210712184000,2021071218400020,"CALL. ALCALA, 544",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,1,Driver,35 - 39,Woman,0,447.521.447,4.477.118.514,0
2021S012628,2021-07-12T17:55:00+02:00,20210712175500,2021071217550013,"CALL. AVELINO FERNANDEZ DE LA POZA / CALL. SIERRA DE ALBARRACIN, 2",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,0,442.982.602,4.470.793.012,0
2021S012635,2021-07-07T23:00:00+02:00,20210707230000,2021070723000010,"CALL. RAFAEL FINAT / CALL. VIDAUBA, 5",10  LATINA,10,Frontal-lateral collision,Clear,0,Driver,15 - 17,Man,0,435.172.608,4.470.700.928,0
2021S012642,2021-07-12T22:45:00+02:00,20210712224500,2021071222450012,"CALL. HIJAS DE JESUS / AVDA. CORDOBA, 1",12  USERA,12,Lateral collision,Clear,0,Driver,35 - 39,Woman,0,440.688.106,4.470.827.441,0
2021S012662,2021-07-13T12:45:00+02:00,20210713124500,202107131245004 ,"CALL. ALCALA / CALL. CLAUDIO COELLO, 91",4  SALAMANCA,4 ,Scope,Clear,1,Driver,25 - 29,Man,1,441.716.017,4.474.648.350,0
2021S012666,2021-07-12T19:00:00+02:00,20210712190000,2021071219000013,"CALL. ENRIQUE VELASCO, 25",13  PUENTE DE VALLECAS,13,Fall,Clear,0,Driver,45 - 49,Man,0,443.939.828,4.471.896.007,0
2021S012749,2021-07-14T19:35:00+02:00,20210714193500,2021071419350010,"AVDA. MANZANARES, 48",10  LATINA,10,Hitting a person,Clear,0,Driver,50 - 54,Man,0,438.637.840,4.472.965.731,0
2021S012749,2021-07-14T19:35:00+02:00,20210714193500,2021071419350010,"AVDA. MANZANARES, 48",10  LATINA,10,Hitting a person,Clear,0,Pedestrian,-  - 5 ,Woman,0,438.637.840,4.472.965.731,0
2021S012818,2021-07-15T20:40:00+02:00,20210715204000,2021071520400010,"AVDA. PORTUGAL / Explanada Puente del Rey, 1",10  LATINA,10,Fall,Clear,0,Driver,55 - 59,Woman,1,438.666.162,4.474.312.234,0
2021S012885,2021-07-16T19:57:00+02:00,20210716195700,202107161957005 ,"CALL. PRINCIPE DE VERGARA, 197",5  CHAMARTÍN,5 ,Scope,Clear,0,Driver,30 - 34,Man,1,442.510.699,4.477.652.459,0
2021S012981,2021-07-18T20:45:00+02:00,20210718204500,202107182045009 ,"CTRA. PARQUE DE ATRACCIONES, 1",9  MONCLOA-ARAVACA,9 ,Crash against fixed obstacle,Clear,0,Driver,40 - 44,Man,0,436.097.176,4.473.806.844,0
2021S013003,2021-07-19T13:00:00+02:00,20210719130000,202107191300004 ,"GTA. JAIME CAMPMANY, 0, 0",4  SALAMANCA,4 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,443.490.023,4.476.881.400,0
2021S013014,2021-07-19T15:10:00+02:00,20210719151000,202107191510004 ,"CALL. AYALA, 78",4  SALAMANCA,4 ,Scope,Clear,1,Driver,65 - 69,Man,0,442.419.286,4.475.424.652,0
2021S013025,2021-07-19T18:29:00+02:00,20210719182900,2021071918290020,"CALL. ARGOS / AVDA. INSTITUCION LIBRE DE ENSEÑANZA, 21",20  SAN BLAS-CANILLEJAS,20,Hitting a person,Clear,0,Driver,10 - 14,Man,0,446.009.594,4.476.374.311,0
2021S013025,2021-07-19T18:29:00+02:00,20210719182900,2021071918290020,"CALL. ARGOS / AVDA. INSTITUCION LIBRE DE ENSEÑANZA, 21",20  SAN BLAS-CANILLEJAS,20,Hitting a person,Clear,0,Pedestrian,50 - 54,Woman,0,446.009.594,4.476.374.311,0
2021S013065,2021-07-15T18:15:00+02:00,20210715181500,2021071518150012,"CALL. AMOR HERMOSO, 10",12  USERA,12,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,440.241.629,4.470.841.290,0
2021S013083,2021-07-20T18:27:00+02:00,20210720182700,2021072018270016,"AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA, 20",16  HORTALEZA,16,Lateral collision,Clear,0,Driver,45 - 49,Man,1,445.021.126,4.482.814.042,0
2021S013112,2021-07-21T9:15:00+02:00,202107219:5:0+,202107219:5:0+1 ,"CALL. MEJIA LEQUERICA, 8",1  CENTRO,1 ,Fall,Clear,0,Driver,55 - 59,Man,0,440.760.357,4.475.366.102,0
2021S013128,2021-07-21T15:25:00+02:00,20210721152500,202107211525001 ,"CALL. TOLEDO, 25",1  CENTRO,1 ,Fall,Clear,1,Driver,55 - 59,Man,1,439.978.947,4.473.940.496,0
2021S013150,2021-07-21T20:30:00+02:00,20210721203000,2021072120300016,"AVDA. LAS FUERZAS ARMADAS / GTA. ISIDRO GONZALEZ VELAZQUEZ, 10",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,1,447.203.630,4.481.505.517,0
2021S013169,2021-07-21T22:55:00+02:00,20210721225500,202107212255003 ,"CALL. ALCALDE SAINZ DE BARANDA, 101",3  RETIRO,3 ,Scope,Clear,0,Driver,35 - 39,Man,0,443.523.996,4.474.413.256,0
2021S013299,2021-07-22T16:40:00+02:00,20210722164000,202107221640002 ,"CALL. CIGARRERAS, 8",2  ARGANZUELA,2 ,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,439.954.193,4.472.952.326,0
2021S013310,2021-07-25T20:10:00+02:00,20210725201000,202107252010001 ,"CALL. INFANTAS, 40",1  CENTRO,1 ,Fall,Clear,0,Driver,45 - 49,Man,0,440.796.967,4.474.628.722,0
2021S013386,2021-07-21T21:15:00+02:00,20210721211500,202107212115007 ,"PLAZA. ALONSO MARTINEZ / CALL. GENOVA, 1",7  CHAMBERÍ,7 ,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,NULL,440.991.275,4.475.448.885,0
2021S013394,2021-07-26T21:00:00+02:00,20210726210000,2021072621000011,"CALL. MONSEÑOR OSCAR ROMERO / CALL. FERNANDO DELGADO, 54",11  CARABANCHEL,11,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,436.464.749,4.470.512.137,0
2021S013403,2021-07-27T8:10:00+02:00,202107278:0:0+,202107278:0:0+3 ,"CALL. PIO BAROJA, 10",3  RETIRO,3 ,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,1,442.677.057,4.473.822.697,0
2021S013434,2021-07-26T15:50:00+02:00,20210726155000,202107261550002 ,"PASEO. SANTA MARIA DE LA CABEZA, 1",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,30 - 34,Man,0,441.127.425,4.473.149.860,0
2021S013471,2021-07-27T12:50:00+02:00,20210727125000,202107271250002 ,"CALL. ANCORA, 15",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,40 - 44,Man,0,441.289.747,4.472.710.112,0
2021S013604,2021-07-25T0:07:00+02:00,202107250:7:0+,202107250:7:0+1 ,"PASEO. PRADO / ZORRILLA, 8",1  CENTRO,1 ,Fall,Clear,0,Driver,21 - 24,Woman,0,441.080.897,4.474.229.825,0
2021S013686,2021-07-31T11:15:00+02:00,20210731111500,2021073111150013,"CALL. PADRE LLANOS, 24",13  PUENTE DE VALLECAS,13,Frontal collision,Light rain,0,Driver,40 - 44,Man,0,444.341.111,4.469.563.841,0
2021S013696,2021-07-31T16:15:00+02:00,20210731161500,2021073116150011,"CALL. EL TOBOSO / CALL. PRIMULA, 49",11  CARABANCHEL,11,Frontal-lateral collision,Clear,0,Driver,15 - 17,Man,0,437.906.534,4.471.641.284,0
2021S013744,2021-08-01T15:00:00+02:00,20210801150000,202108011500003 ,"PQUE. RETIRO / PASEO. FERNAN NUÑEZ, 0",3  RETIRO,3 ,Hitting a person,Clear,0,Driver,10 - 14,Woman,0,442.145.494,4.474.706.024,0
2021S013744,2021-08-01T15:00:00+02:00,20210801150000,202108011500003 ,"PQUE. RETIRO / PASEO. FERNAN NUÑEZ, 0",3  RETIRO,3 ,Hitting a person,Clear,0,Pedestrian,65 - 69,Man,0,442.145.494,4.474.706.024,0
2021S013755,2021-08-01T19:45:00+02:00,20210801194500,2021080119450015,"CALL. MISTERIOS, 97",15  CIUDAD LINEAL,15,Crash against fixed obstacle,Clear,0,Driver,35 - 39,Man,1,445.256.369,4.477.166.420,0
2021S013806,2021-08-02T15:50:00+02:00,20210802155000,2021080215500020,"CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO, 550",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,1,Driver,25 - 29,Woman,0,447.704.127,4.477.197.344,0
2021S013806,2021-08-02T15:50:00+02:00,20210802155000,2021080215500020,"CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO, 550",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,1,Driver,30 - 34,Woman,0,447.704.127,4.477.197.344,0
2021S013834,2021-08-02T10:00:00+02:00,20210802100000,2021080210000010,"CTRA. BOADILLA DEL MONTE / CALL. GALICIA, 34",10  LATINA,10,Frontal collision,Clear,0,Driver,40 - 44,Man,0,434.459.795,4.472.454.029,0
2021S013834,2021-08-02T10:00:00+02:00,20210802100000,2021080210000010,"CTRA. BOADILLA DEL MONTE / CALL. GALICIA, 34",10  LATINA,10,Frontal collision,Clear,0,Driver,55 - 59,Man,1,434.459.795,4.472.454.029,0
2021S013837,2021-08-02T13:45:00+02:00,20210802134500,202108021345007 ,"CALL. GALILEO / CALL. RODRIGUEZ SAN PEDRO, 17",7  CHAMBERÍ,7 ,Frontal-lateral collision,Clear,1,Driver,21 - 24,Man,0,439.741.094,4.475.915.624,0
2021S013839,2021-08-03T12:00:00+02:00,20210803120000,202108031200004 ,"CALL. AYALA, 72",4  SALAMANCA,4 ,Fall,Clear,0,Driver,25 - 29,Woman,0,442.383.962,4.475.426.721,0
2021S013842,2021-07-25T1:00:00+02:00,202107251:0:0+,202107251:0:0+6 ,"AVDA. ASTURIAS, 62",6  TETUÁN,6 ,Fall,Clear,0,Driver,25 - 29,Woman,NULL,440.753.795,4.480.350.440,0
2021S013863,2021-08-03T20:35:00+02:00,20210803203500,2021080320350013,"CALL. PARROCO DON EMILIO FRANCO, 10",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,443.472.474,4.471.497.175,1
2021S013873,2021-07-31T0:45:00+02:00,202107310:5:0+,202107310:5:0+1 ,"CALL. MAYOR, 25",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,21 - 24,Woman,0,440.029.104,4.474.203.418,0
2021S013891,2021-08-03T22:38:00+02:00,20210803223800,2021080322380013,"AVDA. DEMOCRACIA / BULEV. JOSE PRAT, 19",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,448.069.107,4.471.759.241,0
2021S013972,2021-08-04T19:55:00+02:00,20210804195500,202108041955004 ,"AVDA. AMERICA, 38",4  SALAMANCA,4 ,Fall,Clear,0,Driver,35 - 39,Man,0,443.278.240,4.476.885.769,0
2021S013974,2021-08-05T19:50:00+02:00,20210805195000,202108051950002 ,"PASEO. MELANCOLICOS / CALL. SAN ALEJANDRO, 47",2  ARGANZUELA,2 ,Frontal-lateral collision,Clear,0,Driver,21 - 24,Woman,1,438.858.914,4.472.913.125,0
2021S013975,2021-08-05T20:12:00+02:00,20210805201200,2021080520120013,"AVDA. ALBUFERA, 323",13  PUENTE DE VALLECAS,13,Fall,Clear,0,Driver,60 - 64,Man,0,446.487.743,4.470.464.669,0
2021S013982,2021-08-06T0:15:00+02:00,202108060:5:0+,202108060:5:0+20,"AVDA. HELLIN / CALL. ALBERIQUE, 21",20  SAN BLAS-CANILLEJAS,20,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,NULL,447.776.042,4.475.616.798,0
2021S013998,2021-08-05T10:50:00+02:00,20210805105000,202108051050003 ,"AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO, 81",3  RETIRO,3 ,Scope,Clear,1,Driver,18 - 20,Woman,0,442.768.534,4.472.496.809,0
2021S014018,2021-08-05T21:55:00+02:00,20210805215500,202108052155002 ,"CALL. RIBERA DE CURTIDORES, 47",2  ARGANZUELA,2 ,Frontal-lateral collision,Clear,0,Driver,30 - 34,Woman,0,440.011.904,4.472.943.975,0
2021S014084,2021-08-07T19:20:00+02:00,20210807192000,202108071920006 ,"PASEO. CASTELLANA, 81",6  TETUÁN,6 ,Crash against fixed obstacle,Clear,0,Driver,40 - 44,Man,1,441.381.234,4.477.684.588,0
2021S014088,2021-08-07T22:10:00+02:00,20210807221000,2021080722100018,"CALL. CONGOSTO, 14",18  VILLA DE VALLECAS,18,Other,Clear,0,Driver,15 - 17,Man,NULL,447.398.740,4.469.565.721,0
2021S014097,2021-08-07T1:03:00+02:00,202108071:3:0+,202108071:3:0+1 ,"PASEO. RECOLETOS, 41",1  CENTRO,1 ,Fall,Clear,1,Driver,25 - 29,Woman,0,441.407.927,4.475.098.332,0
2021S014116,2021-08-08T13:50:00+02:00,20210808135000,202108081350001 ,"CALL. INFANTAS, 3",1  CENTRO,1 ,Fall,Clear,0,Driver,25 - 29,Man,0,440.550.465,4.474.726.696,0
2021S014130,2021-08-08T17:30:00+02:00,20210808173000,202108081730003 ,"PASEO. FERNAN NUÑEZ, 26",3  RETIRO,3 ,Other,Clear,0,Driver,06 - 09,Man,0,442.267.002,4.474.388.614,0
2021S014146,2021-08-04T12:00:00+02:00,20210804120000,202108041200009 ,"CTRA. CIUDAD UNIVERSITARIA / PQUE. CASA DE CAMPO, 0",9  MONCLOA-ARAVACA,9 ,Track exit only,Clear,0,Driver,55 - 59,Man,0,435.839.639,4.477.105.093,0
2021S014147,2021-08-08T8:40:00+02:00,202108088:0:0+,202108088:0:0+2 ,"PASEO. YESERIAS, 33",2  ARGANZUELA,2 ,Lateral collision,Clear,0,Driver,70 - 74,Man,0,439.885.148,4.472.196.827,0
2021S014148,2021-08-08T10:20:00+02:00,20210808102000,202108081020008 ,"CALL. NURIA / CALL. LA MASO, 1",8  FUENCARRAL-EL PARDO,8 ,Hitting a person,Clear,0,Driver,-- - --,Unknown,NULL,439.840.784,4.482.856.542,0
2021S014148,2021-08-08T10:20:00+02:00,20210808102000,202108081020008 ,"CALL. NURIA / CALL. LA MASO, 1",8  FUENCARRAL-EL PARDO,8 ,Hitting a person,Clear,0,Pedestrian,40 - 44,Woman,0,439.840.784,4.482.856.542,0
2021S014174,2021-08-09T20:02:00+02:00,20210809200200,2021080920020019,"CALL. MINERVA / CALL. CAMPO DE LA TORRE, 58",19  VICÁLVARO,19,Lateral collision,Clear,0,Driver,10 - 14,Man,1,448.598.535,4.472.008.446,0
2021S014182,2021-08-09T23:34:00+02:00,20210809233400,202108092334006 ,"AVDA. PABLO IGLESIAS, 40",6  TETUÁN,6 ,Lateral collision,NULL,0,Driver,30 - 34,Man,NULL,439.831.671,4.477.851.118,1
2021S014189,2021-08-09T10:45:00+02:00,20210809104500,2021080910450016,"CTRA. CANILLAS, 122",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,445.588.412,4.479.519.307,0
2021S014193,2021-07-29T13:30:00+02:00,20210729133000,202107291330009 ,"CALL. FERRAZ, 39",9  MONCLOA-ARAVACA,9 ,Lateral collision,Clear,1,Driver,30 - 34,Woman,0,438.939.106,4.475.591.000,0
2021S014240,2021-08-10T16:50:00+02:00,20210810165000,202108101650002 ,"PLAZA. BEATA MARIA ANA DE JESUS / CALL. EMBAJADORES, 14",2  ARGANZUELA,2 ,Lateral collision,Clear,0,Driver,40 - 44,Man,0,441.041.903,4.471.749.213,0
2021S014406,2021-08-14T2:30:00+02:00,202108142:0:0+,202108142:0:0+6 ,"CALL. BRAVO MURILLO, 211",6  TETUÁN,6 ,Fall,Clear,0,Driver,25 - 29,Man,0,440.444.065,4.478.606.808,0
2021S014441,2021-08-14T16:00:00+02:00,20210814160000,202108141600002 ,"RONDA. TOLEDO, 14",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,18 - 20,Woman,0,439.956.504,4.473.040.757,0
2021S014441,2021-08-14T16:00:00+02:00,20210814160000,202108141600002 ,"RONDA. TOLEDO, 14",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,21 - 24,Woman,0,439.956.504,4.473.040.757,0
2021S014452,2021-08-15T21:35:00+02:00,20210815213500,202108152135007 ,"CALL. PALAFOX, 4A",7  CHAMBERÍ,7 ,Hitting a person,Clear,1,Driver,30 - 34,Man,0,440.547.930,4.475.770.322,0
2021S014452,2021-08-15T21:35:00+02:00,20210815213500,202108152135007 ,"CALL. PALAFOX, 4A",7  CHAMBERÍ,7 ,Hitting a person,Clear,1,Pedestrian,06 - 09,Woman,0,440.547.930,4.475.770.322,0
2021S014459,2021-08-16T7:40:00+02:00,202108167:0:0+,202108167:0:0+4 ,"CALL. ALCALA, 71",4  SALAMANCA,4 ,Scope,Clear,1,Driver,45 - 49,Man,0,441.684.776,4.474.624.229,0
2021S014570,2021-08-19T1:30:00+02:00,202108191:0:0+,202108191:0:0+11,"AVDA. OPORTO / TRVA. ANTONIA LANCHA, 8",11  CARABANCHEL,11,Lateral collision,Clear,0,Driver,35 - 39,Man,0,438.907.156,4.470.777.130,1
2021S014602,2021-08-19T20:00:00+02:00,20210819200000,202108192000006 ,"CALL. NUMANCIA / AVDA. PABLO IGLESIAS, 2",6  TETUÁN,6 ,Fall,Clear,0,Driver,50 - 54,Woman,1,439.530.531,4.478.287.869,0
2021S014625,2021-08-19T11:30:00+02:00,20210819113000,2021081911300015,"CALL. ARTURO SORIA, 71",15  CIUDAD LINEAL,15,Fall,Clear,0,Driver,50 - 54,Man,NULL,445.149.000,4.477.385.147,0
2021S014685,2021-08-21T18:35:00+02:00,20210821183500,202108211835003 ,"PASEO. FERNAN NUÑEZ / PASEO. BOLIVIA, 1",3  RETIRO,3 ,Fall,Clear,1,Driver,35 - 39,Man,0,441.704.684,4.473.490.720,0
2021S014685,2021-08-21T18:35:00+02:00,20210821183500,202108211835003 ,"PASEO. FERNAN NUÑEZ / PASEO. BOLIVIA, 1",3  RETIRO,3 ,Fall,Clear,1,Passenger,06 - 09,Woman,0,441.704.684,4.473.490.720,0
2021S014709,2021-08-22T9:15:00+02:00,202108229:5:0+,202108229:5:0+1 ,"CALL. TOLEDO / CALL. CONCEPCION JERONIMA, 1",1  CENTRO,1 ,Frontal-lateral collision,Clear,1,Driver,30 - 34,Woman,0,439.977.605,4.473.902.544,0
2021S014709,2021-08-22T9:15:00+02:00,202108229:5:0+,202108229:5:0+1 ,"CALL. TOLEDO / CALL. CONCEPCION JERONIMA, 1",1  CENTRO,1 ,Frontal-lateral collision,Clear,1,Driver,35 - 39,Man,0,439.977.605,4.473.902.544,0
2021S014828,2021-08-24T22:10:00+02:00,20210824221000,202108242210009 ,"AVDA. COMPLUTENSE, 40",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,60 - 64,Man,1,438.177.585,4.478.380.041,0
2021S014841,2021-08-25T11:55:00+02:00,20210825115500,2021082511550019,"AVDA. BLAS DE LEZO / CALL. CERRO DEL CAMPO, 26",19  VICÁLVARO,19,Fall,Clear,0,Driver,70 - 74,Man,0,453.118.184,4.472.888.911,0
2021S014844,2021-08-25T14:50:00+02:00,20210825145000,202108251450005 ,CALLE SERRANO 240,5  CHAMARTÍN,5 ,Lateral collision,Clear,0,Driver,30 - 34,Woman,1,442.563.489,4.478.485.869,0
2021S014868,2021-08-25T5:50:00+02:00,202108255:0:0+,202108255:0:0+14,"CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI, 72",14  MORATALAZ,14,Fall,Clear,0,Driver,40 - 44,Man,1,444.645.654,4.473.899.120,0
2021S014870,2021-08-26T8:20:00+02:00,202108268:0:0+,202108268:0:0+17,"AVDA. REAL DE PINTO / CALL. SAN NORBERTO, 32",17  VILLAVERDE,17,Fall,Clear,0,Driver,60 - 64,Man,1,439.891.635,4.465.732.789,0
2021S014934,2021-08-27T10:40:00+02:00,20210827104000,202108271040004 ,"CALL. ALCALA, 81",4  SALAMANCA,4 ,Fall,NULL,0,Driver,30 - 34,Man,NULL,441.776.085,4.474.669.681,0
2021S014984,2021-08-28T10:20:00+02:00,20210828102000,2021082810200017,"CALL. SAN DALMACIO / CALL. SAN NORBERTO, 43",17  VILLAVERDE,17,Fall,Clear,0,Driver,60 - 64,Man,0,440.722.181,4.465.766.006,0
2021S015034,2021-08-29T19:26:00+02:00,20210829192600,2021082919260015,"CALL. ALCALA, 249",15  CIUDAD LINEAL,15,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,0,443.988.144,4.475.885.799,0
2021S015036,2021-08-29T19:20:00+02:00,20210829192000,202108291920004 ,"CALL. AZCONA / CALL. AMOROS, 27",4  SALAMANCA,4 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,1,443.284.503,4.476.215.307,0
2021S015057,2021-08-30T8:25:00+02:00,202108308:5:0+,202108308:5:0+13,"CALL. EMBAJADORES, 320",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,442.239.517,4.469.158.539,0
