num_expediente,dateTime,adress,distrito,tipo_accidente,estado_meteorológico,bicycle_is_electronic,tipo_persona,rango_edad,sexo,hospitalizado,coordenada_x_utm,coordenada_y_utm,positiva_alcohol
2019S024333,2019-06-19T14:25:00,"AVDA. BETANZOS, 22",8  FUENCARRAL-EL PARDO,Alcance,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,439.676.300,4.480.581.265,0
2019S024340,2019-06-17T20:45:00,"AVDA. BETANZOS, 37",8  FUENCARRAL-EL PARDO,Alcance,Despejado,0,Conductor,De 21 a 24 años,Hombre,NULL,439.713.991,4.480.683.601,0
2019S024373,2019-06-21T0:40:00,"PLAZA. EMPERADOR CARLOS V, 8",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,441.217.198,4.473.291.248,0
2019S024417,2019-06-20T17:27:00,"CALL. SAN TELESFORO, 13",15  CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,0,Conductor,Desconocido,Desconocido,NULL,446.098.174,4.475.142.715,0
2019S024426,2019-06-21T16:10:00,"CALL. ELOY GONZALO / CALL. SANTISIMA TRINIDAD, 32",7  CHAMBERÍ,Colisión lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,NULL,440.623.163,4.476.240.621,0
2019S024502,2019-06-21T13:05:00,"PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS, 4",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,440.505.988,4.472.516.567,0
2019S024502,2019-06-21T13:05:00,"PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS, 4",2  ARGANZUELA,Caída,Despejado,0,Peatón,De 65 a 69 años,Mujer,0,440.505.988,4.472.516.567,0
2019S024530,2019-06-22T19:50:00,"CALL. SERRANO, 84",4  SALAMANCA,Caída,Despejado,0,Conductor,De 40 a 44 años,Mujer,0,441.750.912,4.475.883.432,0
2019S024530,2019-06-22T19:50:00,"CALL. SERRANO, 84",4  SALAMANCA,Caída,Despejado,0,Peatón,De 35 a 39 años,Hombre,0,441.750.912,4.475.883.432,0
2019S024575,2019-06-23T7:25:00,"AVENIDA DE LA GAVIA-AVENIDA DEL MAYORAZGO, 88",18  VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,447.396.671,4.468.342.700,0
2019S024612,2019-06-23T18:00:00,"CALL. BRAVO MURILLO, 246",6  TETUÁN,Colisión lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,440.696.779,4.478.989.114,0
2019S024613,2019-06-23T20:00:00,"CALL. VIRGEN DE LA ALEGRIA, 21",15  CIUDAD LINEAL,Alcance,Despejado,0,Conductor,De 30 a 34 años,Hombre,1,444.341.195,4.476.169.303,0
2019S024639,2019-06-23T9:15:00,"PASEO. PONTONES / CALL. COBOS DE SEGOVIA, 23",2  ARGANZUELA,Colisión fronto-lateral,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,439.008.747,4.472.869.041,0
2019S024666,2019-06-22T18:40:00,"CALL. ALCALA, 317",15  CIUDAD LINEAL,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,444.758.556,4.475.991.267,0
2019S024691,2019-06-24T19:30:00,"CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 54",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,441.308.462,4.477.505.901,0
2019S024720,2019-06-25T4:30:00,"CALL. JOSE ABASCAL / CALL. FERNANDEZ DE LA HOZ, 42",7  CHAMBERÍ,Colisión lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,441.091.039,4.476.620.701,0
2019S024749,2019-06-23T20:15:00,"AVDA. CORDOBA, 21",12  USERA,Caída,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,440.766.844,4.470.561.795,0
2019S024842,2019-06-26T17:06:00,"PASEO. INFANTA ISABEL, 4",3  RETIRO,Colisión fronto-lateral,NULL,0,Conductor,De 21 a 24 años,Hombre,0,441.787.932,4.473.080.871,0
2019S024853,2019-06-26T19:40:00,"PLAZA. INDEPENDENCIA, 8",3  RETIRO,Alcance,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,441.569.801,4.474.568.420,0
2019S024896,2019-06-26T16:20:00,"CALL. CRISTOBAL BORDIU, 39",7  CHAMBERÍ,Alcance,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,440.796.196,4.477.159.678,0
2019S024946,2019-06-27T8:38:00,CALL. LEONOR LOPEZ DE CORDOBA / AUTOV. M-40,8  FUENCARRAL-EL PARDO,Colisión lateral,Despejado,0,Conductor,De 70 a 74 años,Hombre,0,439.061.611,4.483.092.270,0
2019S024979,2019-06-28T11:00:00,"CALL. SAN BERNARDO, 83",1  CENTRO,Caída,Despejado,0,Conductor,De 45 a 49 años,Mujer,0,440.088.926,4.475.510.063,0
2019S024986,2019-06-28T11:15:00,"CALL. PUEBLA / CALL. BARCO, 1",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Mujer,1,440.395.003,4.474.843.209,0
2019S025019,2019-06-27T20:15:00,"CALL. TOMAS BRETON, 2",2  ARGANZUELA,Colisión fronto-lateral,NULL,0,Conductor,De 25 a 29 años,Mujer,NULL,440.907.579,4.472.116.393,0
2019S025093,2019-06-28T20:00:00,"AVDA. MAYORAZGO / CALL. CINCOVILLAS, 79",18  VILLA DE VALLECAS,Alcance,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,446.876.302,4.468.682.386,0
2019S025095,2019-06-28T21:00:00,"CALL. BRAVO MURILLO, 231",6  TETUÁN,Alcance,Despejado,0,Conductor,De 40 a 44 años,Hombre,1,440.514.451,4.478.764.805,0
2019S025119,2019-06-29T8:30:00,"GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL, 0",8  FUENCARRAL-EL PARDO,Colisión frontal,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,439.526.281,4.483.895.303,0
2019S025119,2019-06-29T8:30:00,"GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL, 0",8  FUENCARRAL-EL PARDO,Colisión frontal,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,439.526.281,4.483.895.303,0
2019S025143,2019-06-30T7:57:00,"IDB. PARQUE LINEAL DEL MANZANARES, 0, 0",13  PUENTE DE VALLECAS,Colisión frontal,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,442.075.676,4.468.068.377,0
2019S025143,2019-06-30T7:57:00,"IDB. PARQUE LINEAL DEL MANZANARES, 0, 0",13  PUENTE DE VALLECAS,Colisión frontal,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,442.075.676,4.468.068.377,0
2019S025170,2019-06-29T16:45:00,"CALL. GENERAL RICARDOS, 18",11  CARABANCHEL,Atropello a persona,Despejado,0,Conductor,De 18 a 20 años,Hombre,0,439.034.732,4.472.011.671,0
2019S025170,2019-06-29T16:45:00,"CALL. GENERAL RICARDOS, 18",11  CARABANCHEL,Atropello a persona,Despejado,0,Peatón,De 35 a 39 años,Hombre,0,439.034.732,4.472.011.671,0
2019S025193,2019-07-01T9:15:00,"CALL. FUENCARRAL / GTA. BILBAO, 107",1  CENTRO,Alcance,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,440.415.619,4.475.621.048,0
2019S025226,2019-07-01T16:58:00,"CALL. CONDE DE PEÑALVER / CALL. HERMOSILLA, 10",4  SALAMANCA,Colisión lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,442.693.301,4.475.249.282,0
2019S025253,2019-07-01T13:25:00,MONASTERIO DE SILOS - GO FIT - FAROLA 268,8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 10 a 14 años,Mujer,0,439.438.447,4.483.537.405,0
2019S025261,2019-07-01T13:45:00,"CALL. PUERTO DE SOMPORT, 8",8  FUENCARRAL-EL PARDO,Alcance,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,442.983.944,4.482.985.535,0
2019S025266,2019-07-01T14:00:00,"CALL. DIEGO DE LEON / CALL. GENERAL PARDIÑAS, 45",4  SALAMANCA,Caída,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,442.504.361,4.476.234.246,0
2019S025299,2019-06-28T23:00:00,"CALL. MARCELO USERA, 1",12  USERA,Atropello a persona,Despejado,0,Conductor,Desconocido,Desconocido,NULL,440.606.237,4.471.069.748,0
2019S025299,2019-06-28T23:00:00,"CALL. MARCELO USERA, 1",12  USERA,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Mujer,0,440.606.237,4.471.069.748,0
2019S025311,2019-07-01T15:10:00,"AVDA. BURGOS, 89 (RECINTO ""ADEQUA"")",8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 40 a 44 años,Hombre,1,443.038.560,4.482.487.703,0
2019S025348,2019-07-02T9:20:00,"CTRA. RODAJOS, 2",9  MONCLOA-ARAVACA,Atropello a persona,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,435.926.578,4.474.037.315,0
2019S025348,2019-07-02T9:20:00,"CTRA. RODAJOS, 2",9  MONCLOA-ARAVACA,Atropello a persona,Despejado,0,Peatón,De 18 a 20 años,Hombre,0,435.926.578,4.474.037.315,0
2019S025364,2019-07-03T11:15:00,"CALL. TORRECILLA DEL LEAL / CALL. OLMO, 1",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,440.652.289,4.473.671.941,0
2019S025402,2019-07-02T20:30:00,"CALL. MONASTERIO DE OSEIRA, 17B (ANILLO VERDE, 58)",8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 50 a 54 años,Hombre,1,440.797.228,4.484.699.174,0
2019S025453,2019-07-04T1:20:00,"CALL. CASINO / CALL. SANTIAGO EL VERDE, 1",1  CENTRO,Colisión lateral,NULL,0,Conductor,Desconocido,Desconocido,NULL,440.201.887,4.473.158.988,NULL
2019S025463,2019-07-04T4:20:00,"CALL. ALCALA, 15",1  CENTRO,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,440.594.237,4.474.349.359,0
2019S025463,2019-07-04T4:20:00,"CALL. ALCALA, 15",1  CENTRO,Caída,Despejado,0,Pasajero,De 21 a 24 años,Mujer,1,440.594.237,4.474.349.359,0
2019S025498,2019-07-04T19:40:00,"CALL. BARCELO, 5",1  CENTRO,Caída,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,440.567.539,4.475.325.410,0
2019S025524,2019-06-28T13:37:00,"CALL. RAFAEL BERGAMIN, 20A",15  CIUDAD LINEAL,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,443.886.716,4.477.929.348,0
2019S025527,2019-07-05T9:30:00,"PUERTA PRINCIPAL ZOO, 6",9  MONCLOA-ARAVACA,Caída,Despejado,0,Conductor,De 30 a 34 años,Hombre,1,435.480.325,4.473.466.580,0
2019S025555,2019-07-04T20:45:00,"CALL. CLAUDIO COELLO, 14",4  SALAMANCA,Colisión fronto-lateral,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,441.716.323,4.474.826.150,0
2019S025566,2019-07-04T22:45:00,"AVDA. POBLADOS / AVDA. ORCASUR, 167",12  USERA,Colisión fronto-lateral,Despejado,0,Conductor,De 15 a 17 años,Hombre,1,440.511.991,4.469.154.885,0
2019S025582,2019-07-03T21:55:00,"AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO, 8",15  CIUDAD LINEAL,Caída,Despejado,0,Conductor,De 50 a 54 años,Mujer,0,444.352.715,4.474.855.129,0
2019S025589,2019-07-05T20:56:00,"CALL. PLAYA DE LA CALETA, 13",21  BARAJAS,Caída,Despejado,0,Conductor,De 60 a 64 años,Hombre,0,449.900.685,4.480.286.093,1
2019S025619,2019-07-06T9:10:00,"HORTALEZA, 87",1  CENTRO,Caída,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,440.876.450,4.475.310.796,0
2019S025622,2019-07-06T9:20:00,"CMNO. CRUCES / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS, 1",11  CARABANCHEL,Colisión fronto-lateral,Despejado,0,Conductor,De 65 a 69 años,Hombre,1,436.046.101,4.469.846.447,0
2019S025639,2019-07-06T3:20:00,"CALL. JOSE ABASCAL, 50",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,441.205.566,4.476.612.424,0
2019S025640,2019-07-05T19:35:00,"CALL. MULLER / CALL. AZUCENAS, 15",6  TETUÁN,Colisión fronto-lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,NULL,440.707.306,4.479.453.292,1
2019S025642,2019-07-06T16:10:00,"CUSTA. SAN VICENTE, 1",1  CENTRO,Atropello a persona,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,439.337.192,4.474.673.589,0
2019S025642,2019-07-06T16:10:00,"CUSTA. SAN VICENTE, 1",1  CENTRO,Atropello a persona,Despejado,0,Peatón,De 35 a 39 años,Mujer,0,439.337.192,4.474.673.589,0
2019S025758,2019-07-08T7:55:00,"AVDA. LOS ROSALES, 200",17  VILLAVERDE,Colisión frontal,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,443.534.360,4.465.115.378,0
2019S025762,2019-07-08T10:37:00,"CALL. SERRANO / CALL. MARIA DE MOLINA, 93",4  SALAMANCA,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Mujer,0,441.787.895,4.476.568.507,0
2019S025769,2019-07-07T19:30:00,"CALL. CERRO DE LA PLATA, 15",3  RETIRO,Choque contra obstáculo fijo,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,442.799.067,4.472.019.258,0
2019S025778,2019-07-07T19:45:00,"CALL. BRETON DE LOS HERREROS / CALL. PONZANO, 19",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,440.681.707,4.476.786.805,0
2019S025780,2019-07-08T16:30:00,"PASEO. FERNAN NUÑEZ, 2",3  RETIRO,Caída,Despejado,0,Conductor,De 40 a 44 años,Mujer,1,441.671.765,4.473.481.288,0
2019S025815,2019-07-08T14:02:00,"CALL. SEGOVIA, 8",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,NULL,439.731.122,4.473.894.879,0
2019S025841,2019-07-09T11:00:00,"CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 67",6  TETUÁN,Alcance,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,441.235.174,4.477.539.938,0
2019S025926,2019-07-10T9:30:00,"CRUCE C/ALCALA CON C/ TAMPICO, 476",20  SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,446.382.180,4.476.725.833,0
2019S025927,2019-07-05T1:15:00,"AVDA. MENENDEZ PELAYO / CALL. O'DONNELL, 13",3  RETIRO,Alcance,Despejado,0,Conductor,De 21 a 24 años,Hombre,NULL,442.315.421,4.474.754.154,0
2019S025950,2019-07-09T15:25:00,"CALL. RODRIGUEZ MARIN, 66",5  CHAMARTÍN,Colisión frontal,Despejado,0,Conductor,De 30 a 34 años,Hombre,1,442.377.121,4.477.680.059,0
2019S025968,2019-07-10T18:19:00,"AVDA. CARTAGENA DE INDIAS, 2",18  VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Mujer,1,445.353.672,4.468.685.816,0
2019S026089,2019-07-11T8:45:00,AV. ROSALES CON ROTONDA M-40,17  VILLAVERDE,Colisión lateral,Despejado,0,Conductor,De 25 a 29 años,Mujer,NULL,443.245.507,4.465.504.890,0
2019S026198,2019-07-13T15:25:00,"CALL. MONTESA / CALL. JOSE ORTEGA Y GASSET, 35",4  SALAMANCA,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,442.981.931,4.475.678.909,0
2019S026237,2019-07-12T13:45:00,"CALL. RESINA, 4",17  VILLAVERDE,Colisión fronto-lateral,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,441.007.194,4.465.299.211,0
2019S026280,2019-07-14T22:25:00,"AVDA. ENTREVIAS / CALL. MENDEZ ALVARO, 2",13  PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,442.697.104,4.471.503.699,0
2019S026301,2019-07-14T9:40:00,"CALL. MARTINEZ DE LA RIVA / CALL. CACHERO, 21",13  PUENTE DE VALLECAS,Alcance,Despejado,0,Conductor,De 30 a 34 años,Hombre,NULL,443.459.873,4.471.659.794,0
2019S026315,2019-07-14T12:45:00,"PASEO. FERNAN NUÑEZ, 1",3  RETIRO,Atropello a persona,Despejado,0,Conductor,De 30 a 34 años,Mujer,0,442.047.222,4.473.590.018,0
2019S026315,2019-07-14T12:45:00,"PASEO. FERNAN NUÑEZ, 1",3  RETIRO,Atropello a persona,Despejado,0,Peatón,De 15 a 17 años,Mujer,0,442.047.222,4.473.590.018,0
2019S026332,2019-07-13T22:00:00,"AVDA. MANZANARES / PQUE. MADRID RIO, 172",11  CARABANCHEL,Atropello a persona,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,439.980.289,4.471.902.000,0
2019S026332,2019-07-13T22:00:00,"AVDA. MANZANARES / PQUE. MADRID RIO, 172",11  CARABANCHEL,Atropello a persona,Despejado,0,Peatón,Menor de 5 años,Hombre,0,439.980.289,4.471.902.000,0
2019S026335,2019-07-14T15:35:00,"CALL. GENERAL RICARDOS / CALL. NUESTRA SEÑORA DE LA LUZ, 197",11  CARABANCHEL,Caída,Despejado,0,Conductor,De 10 a 14 años,Hombre,0,436.989.068,4.470.511.587,0
2019S026337,2019-07-15T16:35:00,"CALL. HERMANOS CARPI / AVDA. PEÑA PRIETA, 2",13  PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,1,443.508.338,4.472.494.739,0
2019S026355,2019-07-15T18:50:00,"CALL. O'DONNELL, 18",3  RETIRO,Caída,Despejado,0,Conductor,De 30 a 34 años,Mujer,1,442.549.615,4.474.762.520,0
2019S026421,2019-06-30T16:00:00,"GTA. PUENTE DE SEGOVIA, 1",10  LATINA,Alcance,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,438.525.175,4.473.958.484,0
2019S026471,2019-07-17T11:43:00,"AVDA. ALBUFERA / CALL. JOSE PAULETE, 226",13  PUENTE DE VALLECAS,Colisión lateral,Despejado,0,Conductor,Más de 74 años,Hombre,0,444.872.673,4.471.377.652,0
2019S026510,2019-07-16T18:45:00,"CALL. ARGANZUELA, 16",1  CENTRO,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,439.778.003,4.473.272.141,0
2019S026512,2019-06-29T19:20:00,"PQUE. MADRID RIO / GTA. PUENTE DE SEGOVIA, +00280E",10  LATINA,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,438.580.090,4.473.901.314,0
2019S026571,2019-07-17T22:00:00,"CALL. GRAN VIA / CALL. CLAVEL, 2",1  CENTRO,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,NULL,440.642.847,4.474.558.168,0
2019S026582,2019-07-17T18:45:00,"PASEO. DELICIAS, 59",2  ARGANZUELA,Alcance,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,441.117.248,4.472.493.863,0
2019S026663,2019-07-18T18:45:00,"CUSTA. VEGA, 3",1  CENTRO,Caída,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,439.183.072,4.474.009.974,0
2019S026665,2019-07-18T21:00:00,"CALL. MARQUES DE URQUIJO / CALL. FERRAZ, 1",9  MONCLOA-ARAVACA,Caída,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,439.021.981,4.475.716.040,0
2019S026666,2019-07-18T18:10:00,"CALLE GOYA CON CALLE GENERAL PARDIÑAS, 95",4  SALAMANCA,Caída,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,442.445.979,4.475.149.034,0
2019S026739,2019-07-20T14:16:00,CARABANCHEL BAJO FAROLA 10,11  CARABANCHEL,Choque contra obstáculo fijo,Despejado,0,Conductor,De 15 a 17 años,Hombre,0,436.561.175,4.469.594.652,0
2019S026745,2019-07-20T14:35:00,"CUSTA. VEGA, 3 FRENTE FAROLA Nº 6",1  CENTRO,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,439.182.178,4.474.003.874,0
2019S026808,2019-07-21T12:10:00,"CALL. PUERTO DE PORZUNA / CALL. CABEZA MESADA, 46",18  VILLA DE VALLECAS,Caída,Despejado,0,Conductor,De 40 a 44 años,Mujer,0,446.941.298,4.469.358.697,0
2019S026840,2019-07-21T22:15:00,"CALL. DOCTOR ESQUERDO, 64",3  RETIRO,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,443.184.404,4.474.017.593,0
2019S026841,2019-07-22T8:30:00,"CALL. NAVARRA / CALL. PAMPLONA, 15",6  TETUÁN,Caída,Nublado,0,Conductor,De 21 a 24 años,Mujer,0,440.283.614,4.478.342.488,0
2019S026842,2019-07-22T8:15:00,"CALL. MANCHA, 1",13  PUENTE DE VALLECAS,Alcance,Despejado,0,Conductor,De 50 a 54 años,Hombre,NULL,443.225.112,4.470.322.000,0
2019S026865,2019-07-21T20:53:00,"CALL. FUENCARRAL, 16",1  CENTRO,Atropello a persona,LLuvia intensa,0,Conductor,De 40 a 44 años,Hombre,0,440.523.175,4.474.773.838,0
2019S026865,2019-07-21T20:53:00,"CALL. FUENCARRAL, 16",1  CENTRO,Atropello a persona,LLuvia intensa,0,Peatón,De 50 a 54 años,Mujer,NULL,440.523.175,4.474.773.838,0
2019S026885,2019-07-22T19:00:00,"CUSTA. VEGA, 1",1  CENTRO,Caída,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,439.182.402,4.474.010.603,0
2019S026886,2019-07-22T19:30:00,"PASEO. RECOLETOS, 13",1  CENTRO,Caída,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,441.239.840,4.474.754.572,0
2019S026924,2019-07-23T13:10:00,"PASEO. CASTELLANA, 86",5  CHAMARTÍN,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,441.370.385,4.476.850.184,0
2019S026963,2019-07-23T20:45:00,"GTA. EMILIO CASTELAR, 0, 0",4  SALAMANCA,Caída,Lluvia débil,0,Conductor,De 25 a 29 años,Hombre,0,441.582.146,4.476.275.058,0
2019S026966,2019-07-23T20:32:00,"PLAZA SANTA BARBARA CON CALLE SERRANO ANGUITA, 1",1  CENTRO,Caída,Lluvia débil,0,Conductor,De 35 a 39 años,Hombre,0,440.897.423,4.475.350.870,0
2019S026995,2019-07-17T10:00:00,"PASEO. CASTELLANA, 170",5  CHAMARTÍN,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Mujer,NULL,441.512.463,4.479.008.548,0
2019S027011,2019-07-23T19:50:00,"PLAZA. MORERAS, 1",9  MONCLOA-ARAVACA,Caída,LLuvia intensa,0,Conductor,De 35 a 39 años,Mujer,0,437.791.902,4.475.205.644,0
2019S027052,2019-07-24T22:40:00,"GTA. ATOCHA-REINA SOFIA, 1",1  CENTRO,Colisión lateral,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,441.196.171,4.473.279.914,0
2019S027071,2019-07-25T11:05:00,"EN CARRIL BICI, 1",20  SAN BLAS-CANILLEJAS,Caída,Despejado,0,Conductor,De 65 a 69 años,Hombre,NULL,447.194.309,4.474.299.810,0
2019S027141,2019-07-26T11:50:00,"PASEO. CASTELLANA, 43",7  CHAMBERÍ,Colisión lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,1,441.552.950,4.476.311.157,0
2019S027182,2019-07-26T21:45:00,"CALL. AZUCENAS, 6",6  TETUÁN,Colisión frontal,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,440.872.673,4.479.389.123,0
2019S027278,2019-07-27T17:31:00,"CALL. ALFONSO XII / CALL. CLAUDIO MOYANO, 50",3  RETIRO,Caída,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,441.539.082,4.473.468.556,0
2019S027303,2019-07-28T12:40:00,"CALL. ALFONSO XII / CALL. CASADO DEL ALISAL, 34",3  RETIRO,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,NULL,441.543.556,4.473.937.402,0
2019S027325,2019-07-26T12:35:00,AVDA. DEMOCRACIA / AUTOV. A-3,19  VICÁLVARO,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,447.496.062,4.471.487.929,0
2019S027369,2019-07-29T13:15:00,"CALL. MANZANARES / CALL. LINNEO, 23",2  ARGANZUELA,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,438.864.830,4.473.817.464,0
2019S027371,2019-07-30T8:15:00,AVDA. SUR DEL AEROPUERTO DE BARAJAS / AUTOV. M-22,21  BARAJAS,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Hombre,1,452.158.422,4.478.065.600,0
2019S027418,2019-07-30T19:05:00,"CALL. SANTA MARIA LA REAL DE NIEVA, 9",2  ARGANZUELA,Colisión frontal,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,439.024.218,4.473.093.612,0
2019S027418,2019-07-30T19:05:00,"CALL. SANTA MARIA LA REAL DE NIEVA, 9",2  ARGANZUELA,Colisión frontal,Despejado,0,Conductor,De 55 a 59 años,Hombre,0,439.024.218,4.473.093.612,0
2019S027422,2019-07-30T20:40:00,"CALL. DOCTOR ESQUERDO, 9",4  SALAMANCA,Alcance,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,443.298.073,4.475.341.255,0
2019S027425,2019-07-30T23:05:00,"CUESTA DE LA VEGA, 1",1  CENTRO,Caída,Despejado,0,Conductor,De 21 a 24 años,Mujer,0,439.182.551,4.474.013.008,0
2019S027477,2019-07-30T20:40:00,AVDA. MEDITERRANEO / AUTOV. A-3,18  VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,448.659.266,4.470.506.600,0
2019S027484,2019-07-17T20:10:00,"PQUE. MADRID RIO, +00300E",10  LATINA,Atropello a persona,Despejado,0,Conductor,Desconocido,Desconocido,NULL,438.680.525,4.474.301.674,0
2019S027484,2019-07-17T20:10:00,"PQUE. MADRID RIO, +00300E",10  LATINA,Atropello a persona,Despejado,0,Peatón,Menor de 5 años,Hombre,0,438.680.525,4.474.301.674,0
2019S027511,2019-08-01T9:47:00,"CALL. UNANIMIDAD / CALL. TERTULIA, 1",17  VILLAVERDE,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Mujer,0,441.173.430,4.468.085.927,0
2019S027521,2019-07-31T10:15:00,"PASEO. SANTA MARIA DE LA CABEZA / CALL. FRAY LUIS DE LEON, 40",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 45 a 49 años,Mujer,0,440.834.098,4.472.745.529,0
2019S027541,2019-07-31T22:00:00,"CALL. GENOVA / CALL. ZURBANO, 15",7  CHAMBERÍ,Alcance,NULL,0,Conductor,De 25 a 29 años,Hombre,NULL,441.160.605,4.475.343.678,0
2019S027558,2019-08-01T19:45:00,"CMNO. POZO DEL TIO RAIMUNDO, 25",18  VILLA DE VALLECAS,Alcance,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,445.219.229,4.469.027.582,0
2019S027568,2019-08-02T3:01:00,"CALL. SEGOVIA, 43",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 30 a 34 años,Mujer,1,439.182.700,4.474.006.446,0
2019S027599,2019-08-02T11:35:00,"CALL. MEJIA LEQUERICA / CALL. SAGASTA, 23",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Mujer,0,440.677.518,4.475.537.614,0
