id,type,name,address,trimmed_address,address_street_wikidata,latitude,longitude,detail,zip_code,city,same_as_city_wikidata,district,district_trimmed,same_as_district_wikidata,subdistrict,subdistrict_trimmed,same_as_subdistrict_wikidata,tax_code,register_date,register_date_alt_format,phone,email,website,trimmed_website,category,geographical_scope,num_affiliates,asoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
10c272d06794d3e5785d5e7c5356e9ff,Association,Coordinadora Interpretes Y Guias Interpretes De Lengua De Signos Española Cam - Cilsem,"Calle Castelar, 17",calle_castelar_17_local,http://wikidata.org/entity/Q45906214,40.4307326,-3.6661466,Local,28028,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Guindalera,guindalera,http://wikidata.org/entity/Q3814559,G84046309,2005-06-13T00:00:00Z,2005-06-13,911522804,,,,Culturales Y Casas Regionales,Comunidad De Madrid,60,,,,,
84f0f20482cde7e5eacaf7364a643d33,Association,Club De Calva El Pilar,"Calle Sarria, 53",calle_sarria_53_1_-_3,,40.47494349999999,-3.7145279,1º - 3,28029,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,El Pilar,el_pilar,http://wikidata.org/entity/Q3773964,G81208308,2005-06-16T00:00:00Z,2005-06-16,917307218,rutiritmo@gmail.com,,,Deportivas,Comunidad De Madrid,500,,,,,
3c1e4bd67169b8153e0047536c9f541e,Association,Asociacion De Madres Y Padres De Alumnos Centro De Educacion Especial Inmaculada Concepcion,"Calle Saldaña, 30",calle_saldaña_30,,40.3900139,-3.7260757,,28019,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,Opañel,opañel,http://wikidata.org/entity/Q3813756,G79761920,2005-06-13T00:00:00Z,2005-06-13,914715093,,,,De Madres Y Padres Del Alumnado,Municipio,23,,,,,
52c5189391854c93e8a0e1326e56c14f,Association,Club Ajedrez Villaverde,"Calle Sargento Barriga, 12",calle_sargento_barriga_12_local_izq,,40.3432331,-3.7045453,Local Izq,28021,Madrid,http://wikidata.org/entity/Q2807,Villaverde,villaverde,http://wikidata.org/entity/Q919536,Casco H.Villaverde Alto,casco_h_villaverde_alto,http://wikidata.org/entity/Q390435,G80567209,2005-06-14T00:00:00Z,2005-06-14,916651922,,,,Deportivas,Comunidad De Madrid,40,,,,,
1c54985e4f95b7819ca0357c0cb9a09f,Association,Ongawa - Ingenieria Para El Desarrollo Humano,"Calle Vizconde De Matamala, 15",calle_vizconde_de_matamala_15_3,,40.4262477,-3.6634132,3º,28028,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Fuente Del Berro,fuente_del_berro,http://wikidata.org/entity/Q3814564,G80004757,2005-06-16T00:00:00Z,2005-06-16,915900190,administracion@ongawa.org,http://www.ongawa.org,ongawa.org,De Derechos Humanos,Sin Determinar,1110,,ec7f346604f518906d35ef0492709f78,,,
42a3964579017f3cb42b26605b9ae8ef,Association,O.N.G. Artistas Plasticos Sin Fronteras,"Calle Hortaleza, 104",calle_hortaleza_104_4_est._i,http://wikidata.org/entity/Q5740911,40.4250272,-3.697469599999999,4º Est. I,28004,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Justicia,justicia,http://wikidata.org/entity/Q1992319,G83423707,2005-06-16T00:00:00Z,2005-06-16,913101380,alcorlopages@hotmail.es,,,Culturales Y Casas Regionales,Comunidad De Madrid,30,,,,,
6dd4e10e3296fa63738371ec0d5df818,Association,Asociacion Cultural Ciencia Y Humanidad Para Jovenes - Humanar,"Calle Antonio Lopez, 74",calle_antonio_lopez_74_5_a,http://wikidata.org/entity/Q42238475,40.3941915,-3.7086683,5º A,28019,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,Comillas,comillas,http://wikidata.org/entity/Q955844,G83466722,2005-09-06T00:00:00Z,2005-09-06,607462095,,,,Culturales Y Casas Regionales,Comunidad De Madrid,14,,,,,
21fe5b8ba755eeaece7a450849876228,Association,Asociacion De Usuarios De Bancos. Cajas De Ahorros Y Seguros - Adicae Comunidad De Madrid,"Calle Embajadores, 135",calle_embajadores_135_1_int_c,http://wikidata.org/entity/Q5740826,40.3971274,-3.6963585,1º Int C,28045,Madrid,http://wikidata.org/entity/Q2807,Arganzuela,arganzuela,http://wikidata.org/entity/Q2000929,Delicias,delicias,http://wikidata.org/entity/Q3773736,G83081976,2005-09-06T00:00:00Z,2005-09-06,912902347,coordinacionmadrid@adicae.net,http://www.adicae.net,adicae.net,De Personas Consumidoras Y Usuarias,Comunidad De Madrid,44392,,,,,
0771fc6f0f4b1d7d1bb73bbbe14e0e31,Association,Asociacion Madrileña De Personas Con Artritis Reumatoide - Amapar-conartritis -,"Calle Ferrocarril, 18",calle_ferrocarril_18_1_oficina_2,,40.4010697,-3.6955924,1º Oficina 2,28045,Madrid,http://wikidata.org/entity/Q2807,Arganzuela,arganzuela,http://wikidata.org/entity/Q2000929,Palos De Moguer,palos_de_moguer,http://wikidata.org/entity/Q521009,G82407339,2005-09-06T00:00:00Z,2005-09-06,915358807,amapar@amapar.org,http://www.amapar.org,amapar.org,De Salud Y Apoyo Mutuo,Comunidad De Madrid,235,,c26820b8a4c1b3c2aa868d6d57e14a79,01d8bae291b1e4724443375634ccfa0e,2288f691b58edecadcc9a8691762b4fd,
6ba3af5d7b2790e73f0de32e5c8c1798,Association,America. España. Solidaridad Y Cooperacion - Aesco,"Calle Fornillos, 4",calle_fornillos_4,,40.3826037,-3.7147408,,28026,Madrid,http://wikidata.org/entity/Q2807,Usera,usera,http://wikidata.org/entity/Q953368,Zofio,zofio,http://wikidata.org/entity/Q71751,G80358419,2005-05-31T00:00:00Z,2005-05-31,699900110,presidencia@ong-aesco.org,http://www.ong-aesco.org,ong-aesco.org,Para La Cooperación Al Desarrollo,Sin Determinar,27,,,,,
46031b3d04dc90994ca317a7c55c4289,Association,Asociacion Diabetes Madrid,"Calle Julian Besteiro, 29",calle_julian_besteiro_29_1_c,http://wikidata.org/entity/Q26806522,40.4571643,-3.6952645,1º C,28020,Madrid,http://wikidata.org/entity/Q2807,Tetuan,tetuan,http://wikidata.org/entity/Q1773540,Castillejos,castillejos,http://wikidata.org/entity/Q11913212,G82341116,2005-01-06T00:00:00Z,2005-01-06,915706243,info@diabetesmadrid.org,https://diabetesmadrid.org/,diabetesmadrid.org,De Salud Y Apoyo Mutuo,Comunidad De Madrid,2700,,,,,
5c50b4df4b176845cd235b6a510c6903,Association,Medicos Del Mundo,"Calle Juan Montalvo, 6",calle_juan_montalvo_6_bajo,http://wikidata.org/entity/Q104804331,40.4479873,-3.7096594,Bajo,28040,Madrid,http://wikidata.org/entity/Q2807,Moncloa-Aravaca,moncloa-aravaca,http://wikidata.org/entity/Q2017682,Ciudad Universitaria,ciudad_universitaria,http://wikidata.org/entity/Q3319235,G79408852,2005-05-30T00:00:00Z,2005-05-30,913156094,administracion.madrid@medicosdelmundo.org,http://www.medicosdelmundo.org,medicosdelmundo.org,De Derechos Humanos,Sin Determinar,143,,442cde81694ca09a626eeddefd1b74ca,,,
efb76cff97aaf057654ef2f38cd77d73,Association,Aculco Asociacion Socio Cultural Y De Cooperacion,"Calle Albendiego, 24",calle_albendiego_24_local_4_y_5,,40.4684012,-3.6959894,Local 4 Y 5,28029,Madrid,http://wikidata.org/entity/Q2807,Tetuan,tetuan,http://wikidata.org/entity/Q1773540,Almenara,almenara,http://wikidata.org/entity/Q2265427,G80502933,2005-05-26T00:00:00Z,2005-05-26,661054353,aculco@aculco.org,http://www.aculco.org,aculco.org,De Inmigrantes,Internacional,7981,,,,,
bc573864331a9e42e4511de6f678aa83,Association,Asamblea De Cooperacion Por La Paz,"Calle Principe, 12",calle_principe_12_4_c-d,http://wikidata.org/entity/Q15788175,40.4157873,-3.7004821,4º C-d,28012,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Cortes,cortes,http://wikidata.org/entity/Q2535637,G80176845,2005-03-06T00:00:00Z,2005-03-06,914680492,madrid@acpp.com,http://www.acpp.com,acpp.com,Otras De Acción Social,Sin Determinar,607,,ec7f346604f518906d35ef0492709f78,,,
a981f2b708044d6fb4a71a1463242520,Association,Asociacion Iberoamericana Para La Cooperacion. El Desarrollo Y Los Derechos Humanos. Aicode,"Calle Martinez Page, 6",calle_martinez_page_6_1_c-_9,,40.4676113,-3.6944467,1 C- 9,28029,Madrid,http://wikidata.org/entity/Q2807,Tetuan,tetuan,http://wikidata.org/entity/Q1773540,Almenara,almenara,http://wikidata.org/entity/Q2265427,G81417438,2005-01-06T00:00:00Z,2005-01-06,638127273,aicode@aicode.org,http://www.aicode.org,aicode.org,Para La Cooperación Al Desarrollo,Sin Determinar,4430,,ec7f346604f518906d35ef0492709f78,,,
9327969053c0068dd9e07c529866b94d,Association,Asociacion Club Generacion Iii,"Avenida El Ferrol, 12",avenida_el_ferrol_12_portal_4,,40.4750677,-3.704371,Portal 4,28029,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,El Pilar,el_pilar,http://wikidata.org/entity/Q3773964,G84249630,2005-05-31T00:00:00Z,2005-05-31,913147520,asociaciongeneracionclub3@gmail.com,http://www.clubgeneraciontres.com,clubgeneraciontres.com,Otras De Acción Social,Comunidad De Madrid,195,,51174add1c52758f33d414ceaf3fe6ba,,,
fc528592c3858f90196fbfacc814f235,Association,Asociacion Grupo Scout 147 La Merced,"Calle Arroyo Fontarron, 45",calle_arroyo_fontarron_45_post,,40.4038756,-3.6506825,Post,28030,Madrid,http://wikidata.org/entity/Q2807,Moratalaz,moratalaz,http://wikidata.org/entity/Q2076109,Fontarron,fontarron,http://wikidata.org/entity/Q10283284,G84125392,2005-01-06T00:00:00Z,2005-01-06,683125439,ags147@gmail.com,http://www.gruposcout147.org,gruposcout147.org,Juveniles,Comunidad De Madrid,105,,faafda66202d234463057972460c04f5,d254c8a084d4545bd80577481aa03076,,
4462bf0ddbe0d0da40e1e828ebebeb11,Association,Cruz Roja Española. Comunidad De Madrid,"Calle Muguet, 7",calle_muguet_7,,40.3696898,-3.7465622,,28044,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,Buenavista,buenavista,http://wikidata.org/entity/Q953929,Q2866001G,2005-05-20T00:00:00Z,2005-05-20,915325555,,http://www.cruzrojamadrid.org,cruzrojamadrid.org,Otras De Acción Social,Internacional,229614,,442cde81694ca09a626eeddefd1b74ca,ec7f346604f518906d35ef0492709f78,,
806beafe154032a5b818e97b4420ad98,Association,Asociacion Barro,"Avenida Pablo Neruda, 69",avenida_pablo_neruda_69_12_c,http://wikidata.org/entity/Q63986285,40.3815043,-3.651043,12º C,28018,Madrid,http://wikidata.org/entity/Q2807,Puente De Vallecas,puente de vallecas,http://wikidata.org/entity/Q2003054,Palomeras Sureste,palomeras_sureste,http://wikidata.org/entity/Q10343901,G81037822,2005-05-24T00:00:00Z,2005-05-24,917787432,abarro@asociacionbarro.org,http://www.asociacionbarro.org.es,asociacionbarro.org.es,Otras De Acción Social,Estatal,115,,d961e9f236177d65d21100592edb0769,2e0aca891f2a8aedf265edf533a6d9a8,8c235f89a8143a28a1d6067e959dd858,
d1dc3a8270a6f9394f88847d7f0050cf,Association,Asociacion Formacion Social - Afs,"Calle Gran Via, 59",calle_gran_via_59_10_a,http://wikidata.org/entity/Q1324163,40.4220172,-3.7090772,10º A,28013,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Palacio,palacio,http://wikidata.org/entity/Q2136510,G28181659,2005-05-24T00:00:00Z,2005-05-24,915483325,,,,Otras De Acción Social,Sin Determinar,62,,,,,
f60bb6bb4c96d4df93c51bd69dcc15a0,Association,La Rueca Asociacion Social Y Cultural,"Calle Barlovento, 1",calle_barlovento_1_local,,40.4262147,-3.6316162,Local,28017,Madrid,http://wikidata.org/entity/Q2807,Ciudad Lineal,ciudad lineal,http://wikidata.org/entity/Q1763694,Pueblo Nuevo,pueblo_nuevo,http://wikidata.org/entity/Q71753,G79772018,2005-05-19T00:00:00Z,2005-05-19,914040733,larueca@larueca.info,http://www.larueca.info,larueca.info,Otras De Acción Social,Estatal,95,,442cde81694ca09a626eeddefd1b74ca,,,
71a58e8cb75904f24cde464161c3e766,Association,Asociacion Cultural Talloc,"Calle Musas, 2",calle_musas_2_local,,40.4379853,-3.6088258,Local,28022,Madrid,http://wikidata.org/entity/Q2807,San Blas-Canillejas,san blas-canillejas,http://wikidata.org/entity/Q2001937,Canillejas,canillejas,http://wikidata.org/entity/Q663013,G78558236,2005-05-23T00:00:00Z,2005-05-23,917417751,actalloc@talloc.org,http://www.talloc.org,talloc.org,Culturales Y Casas Regionales,Municipio,130,,d961e9f236177d65d21100592edb0769,,,
69d658d0b2859e32cd4dc3b970c8496c,Association,Accem,"Plaza Santa Maria Soledad Torres Acosta, 2",plaza_santa_maria_soledad_torres_acosta_2_2_planta,http://wikidata.org/entity/Q6080095,40.4214609,-3.7055522,2ª Planta,28004,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Universidad,universidad,http://wikidata.org/entity/Q10387767,G79963237,2005-05-18T00:00:00Z,2005-05-18,915327478,madrid.informacion@accem.es,http://www.accem.es,accem.es,Otras De Acción Social,Sin Determinar,330,,,,,
a14ac55a4f27472c5d894ec1c3c743d2,Association,Asociacion Cultural Norte Joven,"Calle Ribadavia, 20",calle_ribadavia_20,,40.4724723,-3.7049219,,28029,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,El Pilar,el_pilar,http://wikidata.org/entity/Q3773964,G78105756,2005-05-17T00:00:00Z,2005-05-17,654527717,nortejoven@nortejoven.org,http://www.nortejoven.org,nortejoven.org,Otras De Acción Social,Comunidad De Madrid,242,,076a0c97d09cf1a0ec3e19c7f2529f2b,,,
9597353e41e6957b5e7aa79214fcb256,Association,Asociacion Dianova España,"Calle Coslada, 15",calle_coslada_15_1_d,,40.4382641,-3.6736931,1º D,28028,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Guindalera,guindalera,http://wikidata.org/entity/Q3814559,G28843647,2005-05-17T00:00:00Z,2005-05-17,914688765,dianova@dianova.es,http://www.dianova.es,dianova.es,Otras De Acción Social,Sin Determinar,14,,076a0c97d09cf1a0ec3e19c7f2529f2b,,,
f3173935ed8ac4bf073c1bcd63171f8a,Association,Voluntariado Madres Dominicanas. Vomade-vincit,"Calle San Aquilino, 21",calle_san_aquilino_21_bajo-pta._3,http://wikidata.org/entity/Q107095703,40.470977,-3.6895429,Bajo-pta. 3,28029,Madrid,http://wikidata.org/entity/Q2807,Tetuan,tetuan,http://wikidata.org/entity/Q1773540,Almenara,almenara,http://wikidata.org/entity/Q2265427,G80463862,2005-05-13T00:00:00Z,2005-05-13,913233923,vomade@yahoo.es,,,De Inmigrantes,Comunidad De Madrid,28,,,,,
1bc0249a6412ef49b07fe6f62e6dc8de,Association,Asociacion De Educadores Las Alamedillas,"Avenida Abrantes, 45",avenida_abrantes_45_local_3,,40.381211,-3.7272219,Local 3,28025,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,Abrantes,abrantes,http://wikidata.org/entity/Q3773949,G81113573,2005-11-05T00:00:00Z,2005-11-05,915651468,alamedillas@alamedillas.org,http://www.alamedillas.org,alamedillas.org,Otras De Acción Social,Comunidad De Madrid,15,,,,,
c559da2ba967eb820766939a658022c8,Association,Asamblea Ciudadana Del Barrio De Universidad - Acibu,"Calle Palma, 16",calle_palma_16_4_dcha,http://wikidata.org/entity/Q17339926,40.426264,-3.702888,4º Dcha,28004,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Universidad,universidad,http://wikidata.org/entity/Q10387767,G83905562,2005-12-05T00:00:00Z,2005-12-05,676962756,acibu.recuperarelcentro@gmail.com,,,Vecinales,Comunidad De Madrid,240,,735b90b4568125ed6c3f678819b6e058,,,
9e984c108157cea74c894b5cf34efc44,Association,Asociacion De Madres Y Padres De Alumnos Colegio Publico Pio Baroja,"Calle Luis De Hoyos Sainz, 82",calle_luis_de_hoyos_sainz_82,,40.4033791,-3.6377325,,28030,Madrid,http://wikidata.org/entity/Q2807,Moratalaz,moratalaz,http://wikidata.org/entity/Q2076109,Vinateros,vinateros,http://wikidata.org/entity/Q10391533,G80759228,2005-09-05T00:00:00Z,2005-09-05,913711418,ampapiobarojamoratalaz@hotmail.com,http://ampaceippiobarojamoratalaz.blogspot.com.es,ampaceippiobarojamoratalaz.blogspot.com.es,De Madres Y Padres Del Alumnado,Distrito,135,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
83e8ef518174e1eb6be4a0778d050c9d,Association,Asociacion De Madres Y Padres De Alumnos Institucion La Salle Las Aguilas,"Calle Blas Cabrera, 50",calle_blas_cabrera_50,http://wikidata.org/entity/Q29405139,40.3783213,-3.7739671,,28044,Madrid,http://wikidata.org/entity/Q2807,Latina,latina,http://wikidata.org/entity/Q794954,Las Aguilas,las_aguilas,http://wikidata.org/entity/Q5971372,G84861681,2005-09-05T00:00:00Z,2005-09-05,623468327,ampa@lasalleinstitucion.es,,,De Madres Y Padres Del Alumnado,Comunidad De Madrid,573,,faafda66202d234463057972460c04f5,d254c8a084d4545bd80577481aa03076,c0f168ce8900fa56e57789e2a2f2c9d0,
9c19a2aa1d84e04b0bd4bc888792bd1e,Association,Asociacion Darse - Dar Ayuda Para La Reinsercion Social España,"Camino Alto De San Isidro, 16",camino_alto_de_san_isidro_16_2_c,,40.3964838,-3.7228315,2º C,28019,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,San Isidro,san_isidro,http://wikidata.org/entity/Q3813733,G83313106,2005-09-05T00:00:00Z,2005-09-05,676247792,darseorg@gmail.com,http://www.darseweb.org,darseweb.org,Otras De Acción Social,Comunidad De Madrid,145,,,,,
309fee4e541e51de2e41f21bebb342aa,Association,Asociacion De Madres Y Padres De Alumnos Colegio Publico San Ignacio De Loyola,"Avenida Abrantes, 1",avenida_abrantes_1,,40.3848581,-3.7217082,,28025,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,Abrantes,abrantes,http://wikidata.org/entity/Q3773949,G28876381,2005-04-05T00:00:00Z,2005-04-05,609776783,ampasiloyola@gmail.com,http://ampasiloyola.blogspot.com/,ampasiloyola.blogspot.com,De Madres Y Padres Del Alumnado,Distrito,95,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
d88518acbcc3d08d1f18da62f9bb26ec,Association,Asociacion Aventura 2000,"Calle Carpinteria, 12",calle_carpinteria_12,,40.4257587,-3.6217941,,28037,Madrid,http://wikidata.org/entity/Q2807,San Blas-Canillejas,san blas-canillejas,http://wikidata.org/entity/Q2001937,Amposta,amposta,http://wikidata.org/entity/Q11905392,G80126360,2005-04-05T00:00:00Z,2005-04-05,913132207,asociacion@aventura2000.org,http://www.aventura2000.org,aventura2000.org,Infantiles,Comunidad De Madrid,81,,d961e9f236177d65d21100592edb0769,,,
0ebcc77dc72360d0eb8e9504c78d38bd,Association,Asociacion Voces De El Retiro-coral Reinado,"Calle Walia, 21",calle_walia_21,,40.4083324,-3.6711653,,28007,Madrid,http://wikidata.org/entity/Q2807,Retiro,retiro,http://wikidata.org/entity/Q2002296,Niño Jesus,niño_jesus,http://wikidata.org/entity/Q3773746,G84131960,2005-04-25T00:00:00Z,2005-04-25,913313535,mrosaymt@hotmail.es,,,Culturales Y Casas Regionales,Comunidad De Madrid,22,,,,,
d72fbbccd9fe64c3a14f85d225a046f4,Association,Asociacion De Padres De Alumnos Del Colegio La Purisima Para Niños Sordos Y Oyentes,"Calle Ricardo Ortiz, 29",calle_ricardo_ortiz_29,,40.4276334,-3.6579275,,28017,Madrid,http://wikidata.org/entity/Q2807,Ciudad Lineal,ciudad lineal,http://wikidata.org/entity/Q1763694,Ventas,ventas,http://wikidata.org/entity/Q71762,G80151863,2005-04-25T00:00:00Z,2005-04-25,917262805,apa.lapurisima@gmail.com,,,De Madres Y Padres Del Alumnado,Distrito,57,,,,,
5129a5ddcd0dcd755232baa04c231698,Association,Asociacion De Madres Y Padres De Alumnos Del Colegio Menesiano,"Avenida Brasilia, 11",avenida_brasilia_11,,40.4380168,-3.6614129,,28028,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Guindalera,guindalera,http://wikidata.org/entity/Q3814559,G28938140,2005-04-20T00:00:00Z,2005-04-20,639280620,aliciamrpersonal@gmail.com,,,De Madres Y Padres Del Alumnado,Distrito,935,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
140f6969d5213fd0ece03148e62e461e,Association,Asociacion De Padres De Alumnos Colegio Nuestra Señora De Montserrat,"Calle Trevelez, 5",calle_trevelez_5,,40.3652586,-3.7034155,,28041,Madrid,http://wikidata.org/entity/Q2807,Usera,usera,http://wikidata.org/entity/Q953368,Orcasur,orcasur,http://wikidata.org/entity/Q10341270,G78758430,1988-06-13T00:00:00Z,1988-06-13,646524476,ampamontserrat@hotmail.com,http://ampacolegiomontserrat.blogspot.com.es/,ampacolegiomontserrat.blogspot.com.es,De Madres Y Padres Del Alumnado,Barrio,350,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
dca5672ff3444c7e997aa9a2c4eb2094,Association,Coro Flamenco De Hortaleza,"Calle Mar De Aral, 7",calle_mar_de_aral_7_7_c,,40.4746328,-3.644304899999999,7º C,28033,Madrid,http://wikidata.org/entity/Q2807,Hortaleza,hortaleza,http://wikidata.org/entity/Q1928529,Pinar Del Rey,pinar_del_rey,http://wikidata.org/entity/Q10349788,G83418269,2005-04-18T00:00:00Z,2005-04-18,917637415,fjsernarmenta@yahoo.es,,,Culturales Y Casas Regionales,Comunidad De Madrid,13,,,,,
894b77f805bd94d292574c38c5d628d5,Association,Asociacion Cultural El Cotarro,"Calle Valdebernardo, 1",calle_valdebernardo_1_portal_c._2-a,,40.3976024,-3.634248699999999,Portal C. 2º-a,28030,Madrid,http://wikidata.org/entity/Q2807,Moratalaz,moratalaz,http://wikidata.org/entity/Q2076109,Pavones,pavones,http://wikidata.org/entity/Q71760,G83101550,2005-04-20T00:00:00Z,2005-04-20,646847801,chuskadeandres@yahoo.es,http://www.elcotarro.org,elcotarro.org,Culturales Y Casas Regionales,Sin Determinar,66,,,,,
8f19793b2671094e63a15ab883d50137,Association,Asociacion Cultural De Jubilados Y Pensionistas De Entrevias,"Calle Mudela, 2",calle_mudela_2_y_4,,40.3796706,-3.6766192,Y 4,28053,Madrid,http://wikidata.org/entity/Q2807,Puente De Vallecas,puente de vallecas,http://wikidata.org/entity/Q2003054,Entrevias,entrevias,http://wikidata.org/entity/Q71756,G80122328,2005-04-15T00:00:00Z,2005-04-15,917859530,,,,Culturales Y Casas Regionales,Comunidad De Madrid,155,,,,,
228499b55310264a8ea0e27b6e7c6ab6,Association,Asociacion De Mujeres En Igualdad De Madrid (mi-madrid),"Avenida Donostiarra, 12",avenida_donostiarra_12_81,,40.434738,-3.6583037,8º1,28027,Madrid,http://wikidata.org/entity/Q2807,Ciudad Lineal,ciudad lineal,http://wikidata.org/entity/Q1763694,Concepcion,concepcion,http://wikidata.org/entity/Q11915156,G80651953,2005-04-15T00:00:00Z,2005-04-15,615170174,mdmadrid13@yahoo.es,,,De Mujeres,Comunidad De Madrid,600,,,,,
277281aada22045c03945dcb2ca6f2ec,Association,Asociacion Juvenil Atz,"Calle Jazmin, 53",calle_jazmin_53_-57_local_2,,40.4826886,-3.6613931,-57 Local 2,28033,Madrid,http://wikidata.org/entity/Q2807,Ciudad Lineal,ciudad lineal,http://wikidata.org/entity/Q1763694,Costillares,costillares,http://wikidata.org/entity/Q331385,G79659892,2005-04-18T00:00:00Z,2005-04-18,910256998,asociacionatz@gmail.com,http://www.atz.es,atz.es,Juveniles,Sin Determinar,120,,d961e9f236177d65d21100592edb0769,,,
b710915795b9e9c02cf10d6d2bdb688c,Association,H-amikeco Asociacion Para La Promocion De Las Relaciones Humanas,"Calle Ferraz, 13",calle_ferraz_13_esc._interior._3_b_dcha,http://wikidata.org/entity/Q5740837,40.4265034,-3.7178766,Esc. Interior. 3º B Dcha,28008,Madrid,http://wikidata.org/entity/Q2807,Moncloa-Aravaca,moncloa-aravaca,http://wikidata.org/entity/Q2017682,Arguelles,arguelles,http://wikidata.org/entity/Q64874,G39597562,2005-12-04T00:00:00Z,2005-12-04,628600911,miguelangel@amikeco.es,http://www.amikeco.org,amikeco.org,Otras De Acción Social,Sin Determinar,16,,,,,
dc5c768b5dc76a084531934b34601977,Association,Asociacion Cauces,"Calle Parque De La Paloma, 32",calle_parque_de_la_paloma_32_1_d,,40.3785253,-3.7146201,1º D,28026,Madrid,http://wikidata.org/entity/Q2807,Usera,usera,http://wikidata.org/entity/Q953368,Zofio,zofio,http://wikidata.org/entity/Q71751,G81442519,2005-11-04T00:00:00Z,2005-11-04,669400254,gestion@asociacioncauces.org,http://www.asociacioncauces.org,asociacioncauces.org,Otras De Acción Social,Comunidad De Madrid,47,,076a0c97d09cf1a0ec3e19c7f2529f2b,,,
ed4227734ed75d343320b6a5fd16ce57,Association,Asociacion De Madres Y Padres De Alumnos Del Colegio De Educacion Infantil Y Primaria Pedro Duque,"Calle Marmolina, 5",calle_marmolina_5,,40.3972112,-3.6072579,,28032,Madrid,http://wikidata.org/entity/Q2807,Vicalvaro,vicalvaro,http://wikidata.org/entity/Q589403,Casco H.Vicalvaro,casco_h_vicalvaro,http://wikidata.org/entity/Q16544374,G84119163,2005-08-04T00:00:00Z,2005-08-04,649935401,ampapedroduque@gmail.com,http://ampa.wordpress.com,ampa.wordpress.com,De Madres Y Padres Del Alumnado,Distrito,444,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
95d309f0b035d97f69902e7972c2b2e6,Association,Sociedad Cultural Y Teatral La Farandula,"Calle San Roque, 14",calle_san_roque_14_1_int.,http://wikidata.org/entity/Q42254156,40.42259620000001,-3.7045057,1º Int.,28004,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Universidad,universidad,http://wikidata.org/entity/Q10387767,G78557246,2005-06-04T00:00:00Z,2005-06-04,659960744,farandula1905@hotmail.com,http://www.lafarandulade1905.es,lafarandulade1905.es,Culturales Y Casas Regionales,Comunidad De Madrid,58,,28e209b61a52482a0ae1cb9f5959c792,,,
7e1d842d0f7ee600116ffc6b2d87d83f,Association,Asociacion De Vecinos Montecarmelo,"Avenida Santuario De Valverde, 52",avenida_santuario_de_valverde_52,,40.5058317,-3.6986793,,28049,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,El Goloso,el_goloso,http://wikidata.org/entity/Q10271137,G84088269,2005-07-04T00:00:00Z,2005-07-04,914271418,avmontecarmelo@aavvmadrid.org,http://www.avmontecarmelo.org,avmontecarmelo.org,Vecinales,Distrito,401,,735b90b4568125ed6c3f678819b6e058,,,
